Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-09-2010,28.9,74.0,0.0,3.0,E 
02-09-2010,29.3,73.0,22.7,2.0,E 
03-09-2010,28.1,80.0,35.2,3.0,W 
04-09-2010,29.1,75.0,0.0,2.0,S 
05-09-2010,28.4,78.0,8888.0,2.0,SW
06-09-2010,25.7,90.0,57.9,2.0,E 
07-09-2010,26.8,85.0,8888.0,3.0,W 
08-09-2010,26.7,86.0,20.9,3.0,W 
09-09-2010,26.5,83.0,25.3,2.0,W 
10-09-2010,27.7,78.0,0.0,2.0,E 
11-09-2010,27.9,78.0,1.0,2.0,W 
12-09-2010,29.3,72.0,10.4,3.0,SW
13-09-2010,27.3,81.0,0.4,2.0,SW
14-09-2010,27.6,78.0,3.8,3.0,E 
15-09-2010,26.8,84.0,3.8,3.0,SW
16-09-2010,28.0,71.0,0.2,3.0,SW
17-09-2010,27.4,80.0,8888.0,2.0,W 
18-09-2010,28.2,76.0,0.0,3.0,E 
19-09-2010,29.3,76.0,0.0,3.0,E 
20-09-2010,29.6,75.0,0.0,3.0,E 
21-09-2010,27.6,82.0,30.0,2.0,E 
22-09-2010,26.4,88.0,0.3,2.0,W 
23-09-2010,25.7,85.0,37.2,3.0,E 
24-09-2010,27.9,80.0,0.0,3.0,E 
25-09-2010,28.1,79.0,2.8,3.0,E 
26-09-2010,27.5,80.0,8888.0,3.0,E 
27-09-2010,27.5,82.0,4.2,2.0,W 
28-09-2010,28.8,75.0,0.0,3.0,E 
29-09-2010,29.2,74.0,0.0,3.0,W 
30-09-2010,29.4,74.0,0.0,3.0,E 
