Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-07-2010,29.0,76.0,0.0,3.0,E 
02-07-2010,29.0,76.0,0.0,2.0,E 
03-07-2010,27.2,83.0,20.4,2.0,N 
04-07-2010,28.3,77.0,0.0,2.0,W 
05-07-2010,28.6,77.0,0.0,3.0,E 
06-07-2010,29.3,78.0,0.0,3.0,W 
07-07-2010,27.1,88.0,34.0,3.0,S 
08-07-2010,27.3,84.0,28.7,3.0,NW
09-07-2010,27.1,84.0,46.6,3.0,N 
10-07-2010,28.3,79.0,0.0,3.0,E 
11-07-2010,28.6,78.0,0.0,3.0,E 
12-07-2010,29.0,76.0,3.0,2.0,E 
13-07-2010,28.6,78.0,1.2,3.0,E 
14-07-2010,28.3,78.0,8888.0,3.0,E 
15-07-2010,28.6,74.0,1.6,3.0,E 
16-07-2010,27.3,85.0,4.2,2.0,NW
17-07-2010,28.1,80.0,0.0,3.0,W 
18-07-2010,27.4,84.0,73.0,2.0,E 
19-07-2010,27.0,88.0,13.2,3.0,NW
20-07-2010,28.2,76.0,3.4,2.0,E 
21-07-2010,29.1,79.0,0.0,3.0,E 
22-07-2010,28.9,75.0,0.0,2.0,N 
23-07-2010,29.0,71.0,0.0,3.0,E 
24-07-2010,29.1,66.0,0.0,3.0,E 
25-07-2010,29.2,67.0,1.6,2.0,E 
26-07-2010,29.0,76.0,2.5,3.0,E 
27-07-2010,26.0,90.0,15.5,2.0,W 
28-07-2010,27.5,80.0,0.7,2.0,E 
29-07-2010,28.6,78.0,0.0,3.0,E 
30-07-2010,29.2,74.0,0.0,3.0,E 
31-07-2010,29.2,72.0,0.0,3.0,W 
