Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-01-2010,28.7,75.0,0.0,4.0,W 
02-01-2010,28.7,73.0,6.6,2.0,NW
03-01-2010,28.8,72.0,0.0,3.0,NE
04-01-2010,29.9,70.0,0.0,2.0,SE
05-01-2010,28.5,70.0,0.4,3.0,E 
06-01-2010,28.6,74.0,0.0,3.0,NE
07-01-2010,28.1,76.0,12.7,3.0,NE
08-01-2010,26.9,85.0,0.5,2.0,N 
09-01-2010,27.4,80.0,28.0,3.0,NW
10-01-2010,26.4,86.0,0.0,3.0,SE
11-01-2010,27.7,84.0,19.6,3.0,S 
12-01-2010,26.5,82.0,0.9,2.0,W 
13-01-2010,26.7,82.0,6.0,2.0,NW
14-01-2010,26.2,80.0,20.3,3.0,W 
15-01-2010,25.3,84.0,11.6,2.0,W 
16-01-2010,25.1,94.0,49.8,3.0,SE
17-01-2010,25.5,94.0,22.3,2.0,W 
18-01-2010,26.5,82.0,73.9,2.0,E 
19-01-2010,26.0,88.0,7.3,2.0,N 
20-01-2010,26.6,86.0,3.4,2.0,NE
21-01-2010,28.1,78.0,25.3,2.0,W 
22-01-2010,26.1,84.0,8888.0,2.0,W 
23-01-2010,28.2,78.0,9.2,3.0,E 
24-01-2010,28.9,73.0,0.0,2.0,NW
25-01-2010,27.8,80.0,19.9,3.0,NW
26-01-2010,26.2,86.0,5.8,3.0,SW
27-01-2010,27.8,81.0,0.0,2.0,W 
28-01-2010,28.4,78.0,0.0,3.0,W 
29-01-2010,28.8,76.0,3.0,2.0,SW
30-01-2010,27.8,77.0,13.1,2.0,NW
31-01-2010,26.8,84.0,37.4,3.0,SW
