Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-05-2013,28.5,77.0,0.0,2.0,W ,71,11,18,74,12
02-05-2013,28.9,75.0,0.0,2.0,W ,56,12,33,83,19
03-05-2013,28.2,71.0,0.0,3.0,W ,71,18,27,72,13
04-05-2013,29.3,76.0,4.0,1.0,W ,78,24,21,94,12
05-05-2013,29.1,75.0,0.0,2.0,W ,76,17,20,69,13
06-05-2013,28.7,73.0,0.0,2.0,NW,89,18,36,113,18
07-05-2013,28.5,74.0,0.0,2.0,NW,89,12,32,79,16
08-05-2013,28.9,79.0,16.0,1.0,W ,58,10,31,71,17
09-05-2013,28.6,81.0,2.8,2.0,S ,67,18,28,77,17
10-05-2013,28.6,76.0,0.2,1.0,NW,74,13,32,117,25
11-05-2013,28.1,75.0,0.0,3.0,W ,68,48,32,110,19
12-05-2013,27.8,82.0,0.0,2.0,W ,57,11,32,110,18
13-05-2013,26.8,86.0,18.8,1.0,S ,69,16,37,47,19
14-05-2013,28.2,80.0,0.0,2.0,NE,90,17,54,93,27
15-05-2013,29.0,73.0,0.0,1.0,N ,82,19,40,56,28
16-05-2013,29.1,68.0,10.9,1.0,N ,69,14,35,64,28
17-05-2013,26.2,78.0,38.9,2.0,SE,87,27,30,77,18
18-05-2013,28.0,82.0,0.0,1.0,W ,68,27,36,135,21
19-05-2013,29.0,80.0,0.0,2.0,W ,77,18,31,133,28
20-05-2013,28.9,82.0,0.0,2.0,NE,54,14,34,154,28
21-05-2013,29.4,78.0,0.0,2.0,N ,81,19,32,127,24
22-05-2013,29.3,78.0,0.0,1.0,N ,88,36,62,58,16
23-05-2013,29.1,81.0,0.0,1.0,NE,68,39,53,149,24
24-05-2013,29.5,78.0,0.0,2.0,N ,63,22,30,119,24
25-05-2013,29.5,88.0,0.0,2.0,NE,77,13,24,99,25
26-05-2013,28.9,81.0,6.7,2.0,N ,63,17,26,103,17
27-05-2013,29.1,80.0,0.0,3.0,W ,88,20,32,90,23
28-05-2013,28.0,83.0,0.0,2.0,N ,70,23,33,78,25
29-05-2013,29.6,74.0,0.0,2.0,N ,79,22,67,120,22
30-05-2013,29.5,81.0,2.7,2.0,E ,59,18,21,75,22
31-05-2013,28.5,77.0,0.0,2.0,E ,52,13,20,60,24
