Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-01-2013,26.2,91.0,1.7,3.0,NW,75,4,27,135,10
02-01-2013,27.9,79.0,0.0,3.0,NW,35,4,26,192,8
03-01-2013,28.6,79.0,1.3,4.0,NW,61,5,36,195,9
04-01-2013,26.3,86.0,34.4,5.0,W ,39,4,13,210,10
05-01-2013,26.6,82.0,6.4,4.0,W ,53,5,14,111,8
06-01-2013,26.5,84.0,0.0,5.0,W ,32,3,20,150,9
07-01-2013,27.6,79.0,3.5,3.0,W ,28,4,14,170,11
08-01-2013,26.4,86.0,7.4,5.0,W ,33,2,25,31,6
09-01-2013,24.7,93.0,22.3,4.0,W ,21,2,18,92,7
10-01-2013,26.6,81.0,20.0,5.0,W ,24,4,16,76,6
11-01-2013,27.5,77.0,0.0,4.0,W ,39,5,15,53,5
12-01-2013,26.6,82.0,98.1,3.0,W ,38,7,16,140,6
13-01-2013,26.8,86.0,3.0,3.0,W ,37,3,37,154,11
14-01-2013,27.3,85.0,55.7,4.0,W ,49,4,26,171,13
15-01-2013,25.7,92.0,37.9,3.0,W ,53,3,40,154,22
16-01-2013,26.3,90.0,81.0,2.0,NW,54,6,37,159,20
17-01-2013,25.2,96.0,193.4,3.0,W ,59,8,42,186,18
18-01-2013,26.2,90.0,1.4,2.0,NW,49,3,37,202,27
19-01-2013,27.8,81.0,16.6,5.0,NW,84,7,78,110,33
20-01-2013,27.5,82.0,3.4,2.0,NW,39,3,17,152,11
21-01-2013,28.6,78.0,0.0,3.0,W ,55,6,23,170,12
22-01-2013,26.8,86.0,0.0,2.0,W ,61,6,29,195,14
23-01-2013,26.5,85.0,10.2,3.0,W ,57,9,50,139,15
24-01-2013,27.3,84.0,2.3,3.0,NW,40,5,28,135,10
25-01-2013,26.0,90.0,11.6,2.0,NW,51,8,34,155,15
26-01-2013,27.2,84.0,0.0,3.0,NW,62,9,50,144,15
27-01-2013,27.7,80.0,0.0,4.0,W ,52,5,25,122,11
28-01-2013,27.2,82.0,0.8,3.0,W ,41,5,29,195,14
29-01-2013,28.0,80.0,9.5,3.0,NW,69,7,44,184,15
30-01-2013,27.1,84.0,0.0,2.0,NE,55,5,29,151,14
31-01-2013,28.2,79.0,0.0,3.0,NW,74,9,36,195,20
