Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-07-2013,28.5,77.0,0.0,2.0,E ,63,30,31,71,20
02-07-2013,27.5,80.0,10.3,2.0,W ,82,28,43,79,21
03-07-2013,26.2,88.0,0.8,2.0,N ,57,16,43,134,23
04-07-2013,25.3,91.0,21.3,1.0,E ,58,29,51,43,23
05-07-2013,24.6,94.0,8.6,1.0,NE,60,40,49,64,22
06-07-2013,27.4,84.0,0.0,0.0,E ,58,22,46,56,15
07-07-2013,28.1,70.0,0.0,2.0,E ,83,19,58,65,16
08-07-2013,28.4,79.0,0.0,2.0,N ,104,36,98,109,17
09-07-2013,27.1,81.0,42.3,1.0,N ,72,20,36,121,18
10-07-2013,26.4,76.0,0.0,2.0,N ,57,14,37,104,20
11-07-2013,26.6,75.0,40.2,1.0,SE,80,19,45,118,26
12-07-2013,27.3,82.0,8.4,2.0,NE,60,28,45,88,21
13-07-2013,26.2,86.0,24.8,2.0,W ,60,27,39,83,19
14-07-2013,26.6,80.0,0.0,2.0,W ,35,13,32,74,20
15-07-2013,27.9,73.0,0.0,1.0,S ,65,27,48,76,19
16-07-2013,28.4,68.0,0.0,2.0,E ,77,31,43,66,23
17-07-2013,27.9,78.0,5.3,2.0,N ,74,20,50,117,25
18-07-2013,26.9,82.0,13.7,1.0,SW,75,19,45,84,20
19-07-2013,28.1,76.0,0.0,1.0,E ,64,23,41,99,21
20-07-2013,27.7,82.0,0.8,2.0,W ,76,19,39,129,17
21-07-2013,27.1,78.0,37.8,1.0,SW,77,25,56,105,22
22-07-2013,25.6,78.0,10.3,2.0,E ,62,21,40,112,19
23-07-2013,27.8,81.0,0.2,1.0,E ,81,23,81,93,23
24-07-2013,27.7,78.0,0.0,2.0,E ,64,30,46,64,17
25-07-2013,28.4,88.0,13.2,2.0,E ,65,24,44,56,13
26-07-2013,28.4,81.0,0.0,2.0,E ,57,19,25,51,9
27-07-2013,28.0,80.0,0.0,2.0,NE,72,27,30,91,15
28-07-2013,27.0,83.0,16.0,2.0,N ,78,23,58,78,24
29-07-2013,28.5,74.0,0.0,1.0,NE,80,23,35,115,19
30-07-2013,28.1,81.0,2.7,1.0,NE,68,37,35,85,20
31-07-2013,27.9,78.0,0.0,1.0,NW,75,18,32,88,21
