Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-03-2013,29.4,72.0,0.0,3.0,W ,48,8,24,125,14
02-03-2013,29.6,74.0,0.0,2.0,W ,54,7,26,216,12
03-03-2013,29.5,74.0,38.0,3.0,NW,63,7,33,217,14
04-03-2013,27.2,82.0,34.0,4.0,NW,46,5,26,217,14
05-03-2013,26.9,82.0,0.0,3.0,W ,44,5,38,132,16
06-03-2013,28.5,76.0,0.0,2.0,NW,103,17,80,99,35
07-03-2013,28.7,76.0,0.0,4.0,NW,87,20,90,166,30
08-03-2013,28.2,78.0,5.0,3.0,NW,64,12,34,183,17
09-03-2013,28.7,77.0,0.6,3.0,NW,64,12,48,213,15
10-03-2013,27.5,77.0,33.8,5.0,W ,58,7,22,170,8
11-03-2013,29.6,70.0,0.0,3.0,N ,51,7,20,172,16
12-03-2013,28.8,76.0,0.0,3.0,W ,75,32,30,187,37
13-03-2013,29.9,68.0,0.0,4.0,W ,58,9,33,204,16
14-03-2013,27.7,82.0,7.5,5.0,W ,64,25,17,207,19
15-03-2013,28.2,79.0,1.2,3.0,N ,82,15,38,205,19
16-03-2013,28.3,80.0,6.1,4.0,W ,67,13,29,210,18
17-03-2013,28.7,80.0,0.0,3.0,NW,58,12,33,212,13
18-03-2013,29.5,71.0,0.0,3.0,NW,61,11,30,176,15
19-03-2013,28.9,78.0,0.0,3.0,S ,69,36,37,206,21
20-03-2013,28.1,77.0,25.0,2.0,E ,68,14,36,217,20
21-03-2013,29.4,73.0,0.0,3.0,N ,62,12,35,178,19
22-03-2013,28.7,78.0,6.0,4.0,N ,76,13,42,204,21
23-03-2013,29.1,76.0,0.5,2.0,N ,76,19,37,168,14
24-03-2013,29.1,75.0,0.0,2.0,NW,53,15,33,198,18
25-03-2013,29.9,72.0,0.0,2.0,N ,59,15,18,197,19
26-03-2013,30.0,74.0,0.0,3.0,N ,81,19,44,198,21
27-03-2013,29.1,76.0,1.0,2.0,N ,80,16,37,187,23
28-03-2013,29.4,74.0,10.8,3.0,W ,96,17,68,213,28
29-03-2013,28.6,79.0,0.0,3.0,W ,79,13,37,276,19
30-03-2013,29.3,76.0,14.9,3.0,W ,61,18,23,263,18
31-03-2013,28.8,76.0,0.0,5.0,W ,54,10,23,267,12
