Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-11-2015,29.6,75.0,0.0,1.0,N 
02-11-2015,29.0,75.0,0.0,2.0,N 
03-11-2015,28.9,74.0,1.4,1.0,N 
04-11-2015,29.9,68.0,0.0,2.0,N 
05-11-2015,29.7,73.0,0.0,1.0,N 
06-11-2015,29.6,73.0,0.0,1.0,N 
07-11-2015,28.4,77.0,0.0,1.0,N 
08-11-2015,28.6,78.0,8888.0,2.0,N 
09-11-2015,29.1,72.0,1.0,1.0,N 
10-11-2015,29.7,71.0,0.0,1.0,N 
11-11-2015,29.1,75.0,0.0,2.0,N 
12-11-2015,29.6,72.0,0.0,1.0,N 
13-11-2015,28.5,78.0,0.0,1.0,N 
14-11-2015,28.9,77.0,54.1,1.0,N 
15-11-2015,30.0,74.0,0.0,1.0,N 
16-11-2015,28.9,75.0,0.0,2.0,N 
17-11-2015,28.4,79.0,13.2,1.0,N 
18-11-2015,30.0,73.0,0.0,1.0,N 
19-11-2015,28.7,78.0,2.0,1.0,N 
20-11-2015,28.9,77.0,0.6,1.0,N 
21-11-2015,29.4,74.0,0.0,2.0,N 
22-11-2015,29.2,73.0,0.0,0.0,N 
23-11-2015,30.1,71.0,0.0,1.0,N 
24-11-2015,29.6,75.0,0.0,1.0,N 
25-11-2015,29.3,73.0,0.0,2.0,N 
26-11-2015,29.4,71.0,0.0,1.0,N 
27-11-2015,28.9,76.0,0.0,1.0,N 
28-11-2015,29.8,74.0,3.4,1.0,N 
29-11-2015,27.9,81.0,0.0,0.0,N 
30-11-2015,27.7,83.0,3.8,1.0,N 
