Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-12-2015,29.1,76.0,9.0,2.0,N 
02-12-2015,29.8,73.0,8888.0,2.0,N 
03-12-2015,29.1,75.0,0.0,1.0,N 
04-12-2015,29.0,77.0,2.7,2.0,N 
05-12-2015,28.4,78.0,0.0,1.0,N 
06-12-2015,28.0,81.0,0.6,2.0,N 
07-12-2015,28.3,82.0,42.5,2.0,N 
08-12-2015,27.5,85.0,0.0,0.0,N 
09-12-2015,29.1,78.0,1.2,1.0,N 
10-12-2015,29.6,74.0,0.0,2.0,N 
11-12-2015,29.3,77.0,0.0,2.0,N 
12-12-2015,28.2,77.0,1.1,0.0,N 
13-12-2015,28.3,79.0,0.0,2.0,W 
14-12-2015,27.9,79.0,9.2,2.0,W 
15-12-2015,27.7,78.0,0.1,2.0,N 
16-12-2015,26.5,83.0,0.0,2.0,W 
17-12-2015,25.5,84.0,5.6,1.0,W 
18-12-2015,27.5,76.0,1.6,2.0,N 
19-12-2015,27.2,82.0,6.2,1.0,N 
20-12-2015,26.6,87.0,5.4,1.0,N 
21-12-2015,27.0,76.0,11.0,2.0,W 
22-12-2015,28.8,73.0,0.0,2.0,N 
23-12-2015,29.4,69.0,0.0,2.0,SW
24-12-2015,29.3,66.0,0.0,2.0,W 
25-12-2015,28.0,73.0,0.0,2.0,N 
26-12-2015,29.0,78.0,0.0,2.0,N 
27-12-2015,28.4,82.0,5.0,2.0,N 
28-12-2015,28.7,82.0,0.2,1.0,N 
29-12-2015,29.1,77.0,0.0,2.0,N 
30-12-2015,27.5,85.0,93.2,2.0,N 
ddd_car: Arah angin terbanyak (°),,,,,
