Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-08-2015,28.4,75.0,0.0,1.0,N 
02-08-2015,28.3,73.0,0.0,2.0,N 
03-08-2015,27.9,58.0,0.0,1.0,N 
04-08-2015,27.4,64.0,0.0,1.0,N 
05-08-2015,27.6,71.0,0.0,1.0,N 
06-08-2015,27.9,73.0,0.0,1.0,N 
07-08-2015,27.9,74.0,0.0,1.0,N 
08-08-2015,27.6,74.0,5.2,1.0,N 
09-08-2015,28.6,72.0,0.0,2.0,N 
10-08-2015,29.1,69.0,0.0,2.0,E 
11-08-2015,29.3,72.0,0.0,2.0,N 
12-08-2015,28.8,76.0,0.0,1.0,N 
13-08-2015,29.1,75.0,0.0,1.0,N 
14-08-2015,28.9,74.0,0.0,2.0,N 
15-08-2015,28.9,72.0,0.0,1.0,N 
16-08-2015,28.9,72.0,0.0,2.0,N 
17-08-2015,28.9,72.0,0.0,1.0,N 
18-08-2015,28.5,72.0,0.0,2.0,N 
19-08-2015,28.5,74.0,0.0,1.0,N 
20-08-2015,28.2,76.0,0.0,1.0,N 
21-08-2015,27.9,69.0,0.0,1.0,N 
22-08-2015,27.6,71.0,0.0,1.0,N 
23-08-2015,28.4,69.0,0.0,2.0,N 
24-08-2015,28.1,68.0,0.0,1.0,N 
25-08-2015,28.1,74.0,0.0,1.0,N 
26-08-2015,28.5,74.0,0.0,2.0,N 
27-08-2015,28.4,74.0,0.0,2.0,S 
28-08-2015,29.5,69.0,0.0,2.0,E 
29-08-2015,28.7,74.0,0.0,2.0,N 
30-08-2015,28.9,66.0,0.0,2.0,N 
31-08-2015,28.7,69.0,0.0,2.0,N 
