Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-09-2015,29.3,61.0,0.0,2.0,N 
02-09-2015,28.8,62.0,0.0,2.0,N 
03-09-2015,29.3,62.0,0.0,1.0,N 
04-09-2015,28.4,70.0,0.0,2.0,N 
05-09-2015,28.8,68.0,0.0,1.0,N 
06-09-2015,28.8,63.0,0.0,0.0,N 
07-09-2015,28.8,63.0,0.0,1.0,N 
08-09-2015,27.8,73.0,0.0,1.0,N 
09-09-2015,29.0,68.0,0.0,1.0,N 
10-09-2015,28.5,70.0,0.0,1.0,N 
11-09-2015,29.0,66.0,0.0,2.0,E 
12-09-2015,29.2,67.0,0.0,2.0,N 
13-09-2015,28.3,70.0,0.0,1.0,N 
14-09-2015,28.4,69.0,0.0,2.0,N 
15-09-2015,27.6,75.0,0.0,1.0,N 
16-09-2015,28.2,71.0,0.0,2.0,E 
17-09-2015,29.0,69.0,0.0,1.0,N 
18-09-2015,30.0,63.0,0.0,2.0,N 
19-09-2015,28.4,73.0,0.0,1.0,N 
20-09-2015,27.9,76.0,0.0,2.0,N 
21-09-2015,28.8,75.0,0.0,1.0,N 
22-09-2015,29.2,67.0,0.0,2.0,N 
23-09-2015,28.6,66.0,0.0,1.0,N 
24-09-2015,28.8,64.0,0.0,1.0,N 
25-09-2015,28.4,72.0,0.0,1.0,N 
26-09-2015,29.1,66.0,0.0,2.0,N 
27-09-2015,29.4,65.0,0.0,2.0,N 
28-09-2015,29.3,69.0,0.0,2.0,N 
29-09-2015,29.3,68.0,0.0,2.0,E 
30-09-2015,28.7,70.0,0.0,2.0,E 
