Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-03-2015,27.2,84.0,0.0,1.0,N 
02-03-2015,27.4,78.0,0.6,1.0,N 
03-03-2015,27.3,82.0,16.6,1.0,N 
04-03-2015,27.3,78.0,16.6,2.0,W 
05-03-2015,28.0,75.0,8888.0,1.0,N 
06-03-2015,27.6,76.0,0.0,2.0,N 
07-03-2015,27.6,76.0,0.0,1.0,N 
08-03-2015,26.9,81.0,11.0,1.0,N 
09-03-2015,28.0,77.0,3.0,2.0,N 
10-03-2015,27.0,82.0,11.9,1.0,N 
11-03-2015,26.4,85.0,2.5,1.0,N 
12-03-2015,27.0,83.0,3.9,1.0,N 
13-03-2015,27.0,83.0,1.1,1.0,N 
14-03-2015,27.2,85.0,8888.0,1.0,N 
15-03-2015,27.0,85.0,0.0,1.0,N 
16-03-2015,27.0,85.0,55.3,1.0,N 
17-03-2015,27.0,85.0,0.8,2.0,N 
18-03-2015,28.6,76.0,3.5,1.0,N 
19-03-2015,29.0,78.0,0.0,1.0,N 
20-03-2015,28.0,78.0,35.8,1.0,N 
21-03-2015,27.5,84.0,25.1,1.0,N 
22-03-2015,28.6,77.0,0.0,1.0,N 
23-03-2015,27.9,77.0,6.0,1.0,N 
24-03-2015,28.6,78.0,0.0,1.0,N 
25-03-2015,26.5,84.0,0.0,1.0,N 
26-03-2015,26.9,83.0,14.0,0.0,N 
27-03-2015,26.0,83.0,13.2,1.0,N 
28-03-2015,28.6,78.0,0.0,1.0,N 
29-03-2015,29.2,72.0,0.0,1.0,N 
30-03-2015,29.2,75.0,2.8,1.0,N 
31-03-2015,29.3,76.0,8888.0,1.0,N 
