Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-07-2012,28.3,62.0,0.0,3.0,E 
02-07-2012,27.6,68.0,0.0,3.0,E 
03-07-2012,29.2,64.0,0.0,3.0,E 
04-07-2012,28.0,75.0,0.0,3.0,E 
05-07-2012,28.2,72.0,0.0,3.0,E 
06-07-2012,28.1,69.0,0.0,2.0,E 
07-07-2012,28.3,68.0,0.0,3.0,NE
08-07-2012,28.5,70.0,0.0,2.0,NE
09-07-2012,28.7,71.0,0.0,2.0,NE
10-07-2012,28.4,74.0,0.0,3.0,NE
11-07-2012,29.4,72.0,0.0,3.0,NE
12-07-2012,28.6,70.0,21.0,3.0,NE
13-07-2012,27.7,77.0,0.0,2.0,E 
14-07-2012,28.2,72.0,0.0,3.0,E 
15-07-2012,28.4,71.0,0.0,2.0,E 
16-07-2012,28.7,71.0,0.0,3.0,NE
17-07-2012,28.5,69.0,0.0,3.0,NE
18-07-2012,28.5,69.0,0.0,2.0,E 
19-07-2012,28.0,74.0,0.0,2.0,E 
20-07-2012,28.0,76.0,0.0,2.0,E 
21-07-2012,28.2,76.0,0.0,2.0,NE
22-07-2012,28.7,75.0,0.0,3.0,NE
23-07-2012,28.1,68.0,0.0,3.0,NE
24-07-2012,29.4,65.0,0.0,2.0,NE
25-07-2012,28.5,69.0,0.0,2.0,E 
26-07-2012,28.6,70.0,0.0,2.0,NE
27-07-2012,27.9,72.0,0.0,3.0,NE
28-07-2012,28.6,68.0,0.0,2.0,NE
29-07-2012,28.1,66.0,0.0,2.0,NE
30-07-2012,27.9,70.0,0.0,3.0,NE
31-07-2012,28.1,70.0,0.0,2.0,NE
