Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-08-2012,27.8,73.0,0.0,3.0,NE
02-08-2012,28.6,63.0,0.0,3.0,NE
03-08-2012,28.0,64.0,0.0,3.0,E 
04-08-2012,28.4,65.0,0.0,3.0,E 
05-08-2012,28.5,66.0,0.0,3.0,E 
06-08-2012,29.0,70.0,0.0,3.0,E 
07-08-2012,29.2,73.0,0.0,3.0,NE
08-08-2012,29.3,65.0,0.0,3.0,E 
09-08-2012,28.3,64.0,0.0,3.0,E 
10-08-2012,30.7,66.0,0.0,3.0,E 
11-08-2012,28.5,70.0,0.0,3.0,E 
12-08-2012,29.2,69.0,0.0,3.0,E 
13-08-2012,28.7,72.0,0.0,2.0,E 
14-08-2012,28.6,71.0,0.0,2.0,E 
15-08-2012,28.4,65.0,0.0,3.0,E 
16-08-2012,28.4,67.0,0.0,3.0,E 
17-08-2012,28.3,68.0,0.0,3.0,E 
18-08-2012,28.0,74.0,0.0,3.0,E 
19-08-2012,28.6,71.0,0.0,3.0,SE
20-08-2012,29.0,70.0,0.0,3.0,NE
21-08-2012,28.1,73.0,0.0,2.0,E 
22-08-2012,28.1,70.0,0.0,3.0,NE
23-08-2012,26.9,70.0,0.0,3.0,S 
24-08-2012,28.4,72.0,0.0,2.0,N 
25-08-2012,28.4,64.0,0.0,2.0,E 
26-08-2012,28.8,68.0,0.0,3.0,E 
27-08-2012,28.5,70.0,0.0,2.0,N 
28-08-2012,29.6,66.0,0.0,4.0,E 
29-08-2012,29.6,68.0,0.0,2.0,NE
30-08-2012,29.4,69.0,0.0,2.0,E 
31-08-2012,28.5,71.0,0.0,3.0,E 
