Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-04-2012,27.6,79.0,6.0,2.0,E 
02-04-2012,27.1,83.0,3.0,3.0,N 
03-04-2012,27.6,80.0,59.0,4.0,E 
04-04-2012,28.1,77.0,0.0,3.0,NW
05-04-2012,27.4,80.0,8888.0,3.0,E 
06-04-2012,27.9,78.0,14.0,3.0,E 
07-04-2012,28.1,82.0,0.0,2.0,E 
08-04-2012,27.7,80.0,0.0,3.0,E 
09-04-2012,28.4,78.0,0.6,2.0,E 
10-04-2012,28.2,74.0,0.0,3.0,E 
11-04-2012,29.0,74.0,8888.0,3.0,E 
12-04-2012,29.2,73.0,0.0,3.0,E 
13-04-2012,29.6,72.0,0.0,3.0,E 
14-04-2012,29.9,72.0,0.0,2.0,E 
15-04-2012,29.2,74.0,0.0,4.0,E 
16-04-2012,30.0,71.0,0.0,3.0,E 
17-04-2012,28.6,79.0,43.0,3.0,E 
18-04-2012,29.3,75.0,6.0,3.0,N 
19-04-2012,29.2,78.0,0.0,2.0,E 
20-04-2012,29.1,78.0,34.0,2.0,S 
21-04-2012,28.6,80.0,8888.0,3.0,N 
22-04-2012,28.4,80.0,0.0,2.0,W 
23-04-2012,28.9,75.0,0.0,4.0,E 
24-04-2012,29.9,76.0,1.0,2.0,E 
25-04-2012,29.5,76.0,0.1,3.0,E 
26-04-2012,29.6,72.0,8888.0,2.0,N 
27-04-2012,29.6,74.0,0.0,3.0,N 
28-04-2012,29.4,73.0,0.4,2.0,N 
29-04-2012,28.1,81.0,0.3,2.0,E 
30-04-2012,27.3,80.0,28.3,4.0,W 
