Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-11-2012,28.2,71.0,0.0,2.0,E 
02-11-2012,29.6,73.0,1.0,3.0,NE
03-11-2012,27.7,86.0,0.9,2.0,NE
04-11-2012,28.4,81.0,2.3,3.0,NE
05-11-2012,27.8,83.0,0.4,2.0,NE
06-11-2012,29.3,72.0,0.0,2.0,S 
07-11-2012,29.4,68.0,1.2,3.0,E 
08-11-2012,30.1,71.0,7.2,2.0,E 
09-11-2012,29.3,78.0,0.0,2.0,S 
10-11-2012,30.5,72.0,0.0,3.0,NE
11-11-2012,28.9,73.0,0.0,3.0,SE
12-11-2012,29.4,74.0,20.7,3.0,SE
13-11-2012,27.6,84.0,1.2,3.0,W 
14-11-2012,27.6,78.0,0.0,3.0,NW
15-11-2012,28.8,74.0,0.0,2.0,E 
16-11-2012,29.7,76.0,0.0,2.0,E 
17-11-2012,29.7,73.0,6.6,3.0,E 
18-11-2012,26.2,90.0,105.2,3.0,W 
19-11-2012,26.6,86.0,58.6,2.0,W 
20-11-2012,28.3,81.0,0.0,3.0,NE
21-11-2012,29.2,76.0,7.4,2.0,NE
22-11-2012,27.5,84.0,13.6,2.0,NE
23-11-2012,27.8,81.0,41.7,3.0,E 
24-11-2012,27.3,84.0,9.4,3.0,S 
25-11-2012,27.5,84.0,0.0,3.0,E 
26-11-2012,27.7,82.0,6.4,3.0,E 
27-11-2012,29.0,78.0,0.0,2.0,NE
28-11-2012,29.5,75.0,0.0,2.0,NW
29-11-2012,28.3,76.0,2.4,3.0,NW
30-11-2012,29.0,78.0,28.5,2.0,NW
