Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-03-2012,26.1,85.0,9.8,2.0,W 
02-03-2012,27.3,83.0,10.4,3.0,W 
03-03-2012,28.5,68.0,8888.0,4.0,W 
04-03-2012,27.6,79.0,4.4,3.0,NW
05-03-2012,28.2,78.0,11.3,3.0,W 
06-03-2012,28.1,80.0,8888.0,2.0,NW
07-03-2012,28.9,78.0,11.1,3.0,SW
08-03-2012,26.5,81.0,0.1,3.0,W 
09-03-2012,28.6,77.0,56.3,4.0,SW
10-03-2012,26.6,88.0,1.0,3.0,W 
11-03-2012,28.5,70.0,0.0,3.0,SW
12-03-2012,28.4,79.0,10.1,3.0,W 
13-03-2012,27.7,82.0,16.0,3.0,W 
14-03-2012,27.9,80.0,0.0,3.0,W 
15-03-2012,28.9,74.0,13.0,3.0,NW
16-03-2012,28.6,79.0,0.0,3.0,W 
17-03-2012,28.8,67.0,0.0,3.0,W 
18-03-2012,29.0,74.0,7.0,3.0,W 
19-03-2012,26.3,81.0,8888.0,4.0,SW
20-03-2012,27.9,73.0,8888.0,4.0,SW
21-03-2012,29.5,70.0,0.0,3.0,SW
22-03-2012,29.7,67.0,0.0,5.0,SW
23-03-2012,29.8,64.0,0.0,4.0,SW
24-03-2012,29.7,66.0,0.0,5.0,SW
25-03-2012,29.2,69.0,0.0,3.0,SW
26-03-2012,29.7,73.0,13.0,2.0,NW
27-03-2012,28.5,81.0,9.7,2.0,N 
28-03-2012,29.3,71.0,1.5,3.0,W 
29-03-2012,27.8,80.0,2.8,3.0,SW
30-03-2012,28.7,76.0,0.0,2.0,S 
31-03-2012,28.4,80.0,0.0,2.0,N 
