Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-12-2012,29.1,76.0,0.0,2.0,NW
02-12-2012,29.3,78.0,1.5,3.0,NW
03-12-2012,29.2,72.0,0.0,3.0,NW
04-12-2012,28.8,72.0,1.8,3.0,NW
05-12-2012,27.6,78.0,12.0,3.0,NW
06-12-2012,26.2,88.0,4.3,2.0,NW
07-12-2012,27.9,79.0,3.0,3.0,NW
08-12-2012,28.7,77.0,0.0,3.0,E 
09-12-2012,28.8,77.0,0.0,2.0,NW
10-12-2012,28.5,76.0,8888.0,3.0,NW
11-12-2012,27.8,78.0,3.2,2.0,NW
12-12-2012,28.0,83.0,0.0,2.0,NW
13-12-2012,28.3,76.0,2.5,3.0,E 
14-12-2012,27.2,87.0,15.6,3.0,NW
15-12-2012,29.2,75.0,0.0,4.0,NW
16-12-2012,28.3,81.0,0.0,3.0,NW
17-12-2012,28.0,79.0,3.7,3.0,NW
18-12-2012,27.6,78.0,12.0,3.0,NW
19-12-2012,29.6,72.0,0.0,4.0,NW
20-12-2012,28.5,78.0,8888.0,2.0,NW
21-12-2012,27.3,80.0,45.7,3.0,NW
22-12-2012,27.2,82.0,42.2,3.0,NW
23-12-2012,27.1,84.0,0.7,3.0,NW
24-12-2012,28.0,77.0,0.0,3.0,NW
25-12-2012,27.7,84.0,54.2,3.0,NW
26-12-2012,28.2,76.0,0.0,3.0,NW
27-12-2012,29.4,73.0,0.0,3.0,NW
28-12-2012,27.7,82.0,17.6,3.0,NW
29-12-2012,27.3,82.0,3.0,3.0,NW
30-12-2012,28.2,80.0,1.1,4.0,NW
