Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-02-2012,27.4,83.0,0.7,3.0,W 
02-02-2012,27.7,78.0,0.6,3.0,W 
03-02-2012,26.6,81.0,13.9,3.0,W 
04-02-2012,27.2,79.0,0.0,2.0,W 
05-02-2012,28.5,77.0,0.0,3.0,W 
06-02-2012,28.1,76.0,8888.0,2.0,W 
07-02-2012,28.6,76.0,0.0,2.0,W 
08-02-2012,28.8,76.0,9.2,3.0,SW
09-02-2012,28.9,72.0,0.0,3.0,W 
10-02-2012,27.7,78.0,0.7,3.0,W 
11-02-2012,28.2,78.0,12.4,3.0,NW
12-02-2012,28.5,78.0,0.8,3.0,W 
13-02-2012,28.7,72.0,0.0,1.0,N 
14-02-2012,28.7,79.0,3.0,3.0,NE
15-02-2012,28.7,77.0,0.0,2.0,W 
16-02-2012,29.0,76.0,0.0,2.0,N 
17-02-2012,28.7,75.0,0.0,3.0,W 
18-02-2012,29.1,70.0,0.2,2.0,N 
19-02-2012,26.8,82.0,16.0,2.0,N 
20-02-2012,28.1,80.0,8.3,2.0,SW
21-02-2012,28.5,78.0,14.6,2.0,W 
22-02-2012,28.8,79.0,0.0,2.0,N 
23-02-2012,29.6,74.0,0.0,2.0,N 
24-02-2012,29.8,76.0,0.0,2.0,N 
25-02-2012,29.3,75.0,8888.0,3.0,W 
26-02-2012,27.9,79.0,6.1,3.0,SW
27-02-2012,27.5,81.0,0.0,2.0,N 
28-02-2012,29.0,79.0,8.0,3.0,S 
29-02-2012,27.6,85.0,16.0,3.0,NW
