Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-01-2017,29.9,70.0,0.2,2.0,W 
02-01-2017,30.2,68.0,0.0,2.0,N 
03-01-2017,29.9,71.0,0.0,2.0,N 
04-01-2017,27.4,79.0,38.7,2.0,NW
05-01-2017,28.0,81.0,9.0,1.0,N 
06-01-2017,27.7,85.0,45.0,1.0,N 
07-01-2017,28.7,76.0,3.0,2.0,W 
08-01-2017,29.1,72.0,0.0,2.0,NW
09-01-2017,27.9,77.0,0.3,1.0,N 
10-01-2017,27.8,83.0,12.5,1.0,N 
11-01-2017,27.4,87.0,5.6,1.0,N 
12-01-2017,28.1,78.0,17.2,2.0,W 
13-01-2017,28.3,75.0,0.0,3.0,W 
14-01-2017,26.7,78.0,0.0,2.0,N 
15-01-2017,28.0,77.0,3.0,3.0,SW
16-01-2017,26.4,87.0,1.8,2.0,W 
17-01-2017,27.3,77.0,30.2,2.0,SW
18-01-2017,28.6,73.0,8888.0,2.0,N 
19-01-2017,28.2,76.0,0.0,4.0,W 
20-01-2017,29.7,66.0,0.0,2.0,W 
21-01-2017,28.8,74.0,0.0,2.0,N 
22-01-2017,28.4,78.0,0.0,3.0,W 
23-01-2017,29.0,71.0,0.0,3.0,W 
24-01-2017,28.6,77.0,0.0,2.0,W 
25-01-2017,28.9,74.0,0.0,2.0,NW
26-01-2017,27.3,83.0,17.2,2.0,N 
27-01-2017,28.0,78.0,8888.0,2.0,NW
28-01-2017,27.4,83.0,6.6,2.0,W 
29-01-2017,27.0,82.0,17.2,2.0,N 
30-01-2017,27.3,82.0,3.7,1.0,N 
31-01-2017,26.6,85.0,3.0,1.0,N 
