Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-09-2017,28.6,69.0,0.0,1.0,N 
02-09-2017,28.9,68.0,0.0,1.0,N 
03-09-2017,29.2,66.0,0.0,1.0,N 
04-09-2017,28.9,69.0,0.0,2.0,N 
05-09-2017,29.2,72.0,0.0,1.0,N 
06-09-2017,29.4,68.0,0.0,1.0,N 
07-09-2017,29.5,66.0,0.0,1.0,N 
08-09-2017,29.5,67.0,0.0,1.0,N 
09-09-2017,29.1,74.0,0.0,2.0,NW
10-09-2017,28.9,73.0,0.0,1.0,N 
11-09-2017,28.6,78.0,12.5,1.0,N 
12-09-2017,28.6,77.0,0.0,2.0,N 
13-09-2017,27.8,72.0,0.0,2.0,N 
14-09-2017,29.1,70.0,0.0,1.0,N 
15-09-2017,29.1,70.0,0.0,1.0,N 
16-09-2017,30.5,64.0,0.0,1.0,N 
17-09-2017,29.9,69.0,0.0,1.0,N 
18-09-2017,29.4,66.0,0.0,2.0,N 
19-09-2017,29.5,70.0,0.0,2.0,N 
20-09-2017,28.2,75.0,18.0,2.0,N 
21-09-2017,27.2,79.0,27.0,1.0,N 
22-09-2017,28.6,69.0,0.0,1.0,N 
23-09-2017,29.0,68.0,0.0,1.0,N 
24-09-2017,28.0,78.0,0.0,1.0,N 
25-09-2017,28.6,74.0,1.5,1.0,N 
26-09-2017,29.6,73.0,0.0,2.0,E 
27-09-2017,25.6,89.0,71.0,1.0,N 
28-09-2017,28.0,81.0,26.8,1.0,N 
29-09-2017,29.4,77.0,9.0,2.0,N 
30-09-2017,29.1,75.0,0.0,1.0,N 
