Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-05-2017,28.5,78.0,0.0,2.0,N 
02-05-2017,28.0,81.0,32.0,1.0,N 
03-05-2017,29.0,80.0,4.0,1.0,N 
04-05-2017,29.0,78.0,46.5,1.0,N 
05-05-2017,28.9,78.0,0.0,2.0,S 
06-05-2017,27.8,83.0,3.7,1.0,N 
07-05-2017,27.8,82.0,5.6,1.0,N 
08-05-2017,28.4,79.0,8888.0,1.0,N 
09-05-2017,29.1,77.0,0.0,1.0,N 
10-05-2017,28.9,75.0,0.0,1.0,N 
11-05-2017,28.2,76.0,0.0,1.0,N 
12-05-2017,28.8,76.0,0.0,1.0,N 
13-05-2017,29.4,74.0,0.0,1.0,N 
14-05-2017,29.1,73.0,2.0,1.0,N 
15-05-2017,30.3,67.0,0.0,1.0,N 
16-05-2017,29.8,74.0,0.0,1.0,N 
17-05-2017,29.8,77.0,0.0,1.0,N 
18-05-2017,30.1,72.0,0.0,1.0,N 
19-05-2017,30.1,73.0,0.0,1.0,N 
20-05-2017,29.6,72.0,0.0,1.0,N 
21-05-2017,29.9,70.0,0.0,2.0,N 
22-05-2017,29.3,75.0,31.0,1.0,N 
23-05-2017,29.5,73.0,0.0,1.0,N 
24-05-2017,29.2,74.0,0.0,1.0,N 
25-05-2017,29.4,69.0,0.0,1.0,N 
26-05-2017,28.9,74.0,0.0,1.0,N 
27-05-2017,29.7,75.0,0.0,1.0,N 
28-05-2017,29.0,76.0,0.0,1.0,N 
29-05-2017,27.0,86.0,4.2,1.0,N 
30-05-2017,28.0,82.0,6.0,1.0,N 
31-05-2017,29.9,74.0,0.0,1.0,N 
