Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-11-2017,29.1,69.0,0.0,2.0,N ,59.0,53.0,33.0,144.0,15.0
02-11-2017,29.2,70.0,0.0,2.0,N ,83.0,54.0,37.0,138.0,18.0
03-11-2017,29.5,73.0,0.0,1.0,N ,65.0,53.0,32.0,160.0,15.0
04-11-2017,29.0,76.0,0.0,1.0,N ,66.0,53.0,34.0,91.0,24.0
05-11-2017,29.4,75.0,16.5,2.0,N ,72.0,53.0,43.0,81.0,18.0
06-11-2017,29.1,79.0,4.0,2.0,N ,54.0,53.0,32.0,62.0,12.0
07-11-2017,27.5,83.0,7.0,1.0,N ,51.0,53.0,31.0,56.0,11.0
08-11-2017,27.8,79.0,0.0,1.0,N ,57.0,53.0,47.0,65.0,20.0
09-11-2017,28.2,80.0,0.0,2.0,W ,59.0,53.0,34.0,75.0,16.0
10-11-2017,28.2,76.0,10.0,1.0,N ,52.0,53.0,45.0,106.0,18.0
11-11-2017,28.5,74.0,0.0,2.0,W ,58.0,53.0,35.0,150.0,19.0
12-11-2017,28.3,80.0,0.0,1.0,N ,51.0,52.0,33.0,99.0,12.0
13-11-2017,27.8,81.0,1.0,2.0,W ,51.0,53.0,37.0,66.0,19.0
14-11-2017,28.0,86.0,60.7,2.0,N ,58.0,53.0,42.0,99.0,22.0
15-11-2017,27.8,83.0,4.5,1.0,N ,48.0,53.0,32.0,121.0,29.0
16-11-2017,27.6,80.0,0.0,1.0,N ,72.0,54.0,30.0,125.0,19.0
17-11-2017,27.7,82.0,4.8,1.0,W ,57.0,54.0,57.0,126.0,26.0
18-11-2017,28.1,82.0,5.5,1.0,N ,60.0,55.0,31.0,110.0,16.0
19-11-2017,27.2,85.0,0.0,1.0,N ,56.0,53.0,36.0,85.0,16.0
20-11-2017,29.7,70.0,24.0,2.0,N ,55.0,54.0,34.0,128.0,12.0
21-11-2017,28.1,72.0,0.0,1.0,N ,59.0,54.0,35.0,153.0,15.0
22-11-2017,28.5,78.0,0.0,1.0,N ,65.0,54.0,41.0,117.0,23.0
23-11-2017,29.5,75.0,12.3,2.0,N ,70.0,55.0,48.0,71.0,20.0
24-11-2017,29.8,69.0,0.0,2.0,W ,40.0,53.0,29.0,42.0,18.0
25-11-2017,29.9,70.0,0.0,1.0,N ,40.0,53.0,30.0,38.0,7.0
26-11-2017,27.1,85.0,0.0,1.0,N ,28.0,53.0,25.0,37.0,6.0
27-11-2017,26.5,85.0,22.0,3.0,W ,20.0,53.0,26.0,37.0,7.0
28-11-2017,27.0,82.0,6.0,3.0,W ,19.0,53.0,26.0,33.0,7.0
29-11-2017,27.9,79.0,0.0,1.0,N ,25.0,53.0,25.0,37.0,15.0
30-11-2017,26.2,87.0,17.1,1.0,N ,29.0,53.0,32.0,43.0,13.0
,,,,,,,,,,
