Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-02-2017,26.2,85.0,16.7,1.0,N ,41,32,29,44,12
02-02-2017,26.7,84.0,5.0,1.0,N ,49,31,27,41,16
03-02-2017,25.9,84.0,11.4,2.0,W ,53,30,30,45,13
04-02-2017,27.6,78.0,29.8,4.0,W ,30,30,28,38,7
05-02-2017,28.6,75.0,0.0,3.0,W ,23,28,26,37,5
06-02-2017,28.3,73.0,3.6,2.0,W ,25,28,26,34,7
07-02-2017,28.6,74.0,3.2,2.0,N ,39,28,34,33,8
08-02-2017,28.0,75.0,0.0,3.0,NW,28,31,30,33,12
09-02-2017,27.4,79.0,0.0,2.0,N ,41,31,32,41,14
10-02-2017,26.4,87.0,8.3,1.0,W ,30,31,31,44,12
11-02-2017,26.0,87.0,25.9,2.0,N ,32,31,36,45,11
12-02-2017,27.2,84.0,26.9,2.0,N ,37,30,34,44,12
13-02-2017,27.4,81.0,21.5,2.0,N ,43,31,36,56,13
14-02-2017,26.5,85.0,42.0,2.0,N ,39,32,47,58,16
15-02-2017,26.7,83.0,29.8,2.0,N ,29,32,36,54,12
16-02-2017,27.2,83.0,13.4,2.0,NW,36,31,29,55,11
17-02-2017,27.1,84.0,30.7,1.0,N ,61,29,48,50,15
18-02-2017,27.9,80.0,0.0,2.0,N ,68,29,45,36,13
19-02-2017,26.7,90.0,16.3,1.0,NW,78,31,80,47,11
20-02-2017,26.1,94.0,9.2,0.0,N ,60,31,52,36,11
21-02-2017,25.8,88.0,179.7,1.0,N ,57,31,70,65,20
22-02-2017,27.5,82.0,10.8,2.0,N ,58,34,40,130,21
23-02-2017,27.4,81.0,14.5,2.0,N ,54,32,41,114,16
24-02-2017,27.5,84.0,0.6,2.0,N ,74,40,50,106,21
25-02-2017,28.5,75.0,0.0,2.0,W ,51,31,43,90,26
26-02-2017,27.5,83.0,10.0,2.0,N ,59,31,44,123,14
27-02-2017,28.1,80.0,1.0,2.0,NW,36,31,39,81,13
28-02-2017,28.2,80.0,10.5,1.0,N ,64,31,46,98,16
