Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-08-2017,28.3,63.0,0.0,1.0,N ,64,51,34,76,18
02-08-2017,28.3,64.0,0.0,2.0,N ,58,51,35,94,15
03-08-2017,28.2,67.0,0.0,1.0,N ,54,51,33,107,11
04-08-2017,28.3,66.0,0.0,1.0,N ,64,51,35,104,14
05-08-2017,28.7,70.0,0.0,2.0,S ,79,51,37,94,15
06-08-2017,29.0,71.0,0.0,1.0,N ,81,51,39,116,13
07-08-2017,28.9,72.0,0.0,2.0,N ,85,50,40,94,15
08-08-2017,28.9,72.0,0.0,2.0,N ,74,51,38,133,15
09-08-2017,28.6,73.0,0.0,2.0,N ,68,51,39,153,17
10-08-2017,27.9,76.0,0.0,1.0,N ,58,50,32,107,18
11-08-2017,28.9,75.0,0.0,1.0,N ,61,50,33,128,14
12-08-2017,28.9,77.0,0.0,2.0,SE,72,51,33,97,14
13-08-2017,28.7,77.0,0.0,1.0,N ,69,51,28,101,9
14-08-2017,28.8,76.0,0.0,2.0,S ,80,51,35,118,18
15-08-2017,28.0,77.0,0.0,1.0,N ,88,50,38,120,23
16-08-2017,27.9,62.0,0.0,1.0,N ,66,51,34,134,16
17-08-2017,28.5,68.0,0.0,2.0,N ,72,51,35,125,15
18-08-2017,29.3,67.0,0.0,2.0,SE,73,51,34,129,10
19-08-2017,29.7,66.0,0.0,2.0,N ,60,51,31,81,11
20-08-2017,29.0,70.0,0.0,1.0,N ,58,50,30,88,6
21-08-2017,29.0,67.0,0.0,2.0,N ,86,51,32,90,8
22-08-2017,28.6,68.0,0.0,1.0,N ,92,51,42,137,10
23-08-2017,29.1,66.0,0.0,2.0,N ,101,52,42,99,10
24-08-2017,29.4,63.0,0.0,2.0,SE,61,51,37,71,9
25-08-2017,29.2,63.0,0.0,2.0,N ,70,51,31,81,5
26-08-2017,29.3,59.0,0.0,2.0,SE,71,52,37,71,9
27-08-2017,28.5,64.0,0.0,3.0,E ,77,51,37,64,7
28-08-2017,29.2,64.0,0.0,2.0,E ,66,51,35,55,7
29-08-2017,27.9,74.0,0.0,2.0,N ,77,52,36,154,8
30-08-2017,28.0,76.0,0.8,1.0,N ,62,51,34,85,16
31-08-2017,28.4,78.0,0.0,1.0,N ,74,51,31,82,11
