Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-09-2017,28.6,69.0,0.0,1.0,N ,64.0,51.0,27.0,76.0,10.0
02-09-2017,28.9,68.0,0.0,1.0,N ,78.0,51.0,29.0,92.0,12.0
03-09-2017,29.2,66.0,0.0,1.0,N ,107.0,51.0,39.0,74.0,13.0
04-09-2017,28.9,69.0,0.0,2.0,N ,103.0,52.0,35.0,157.0,15.0
05-09-2017,29.2,72.0,0.0,1.0,N ,65.0,52.0,19.0,92.0,12.0
06-09-2017,29.4,68.0,0.0,1.0,N ,66.0,51.0,39.0,88.0,19.0
07-09-2017,29.5,66.0,0.0,1.0,N ,68.0,51.0,37.0,74.0,16.0
08-09-2017,29.5,67.0,0.0,1.0,N ,78.0,52.0,26.0,79.0,15.0
09-09-2017,29.1,74.0,0.0,2.0,NW,72.0,52.0,34.0,96.0,13.0
10-09-2017,28.9,73.0,0.0,1.0,N ,59.0,52.0,27.0,99.0,12.0
11-09-2017,28.6,78.0,12.5,1.0,N ,65.0,51.0,29.0,95.0,18.0
12-09-2017,28.6,77.0,0.0,2.0,N ,91.0,52.0,37.0,107.0,20.0
13-09-2017,27.8,72.0,0.0,2.0,N ,71.0,53.0,30.0,145.0,21.0
14-09-2017,29.1,70.0,0.0,1.0,N ,89.0,53.0,36.0,140.0,17.0
15-09-2017,29.1,70.0,0.0,1.0,N ,93.0,52.0,31.0,144.0,23.0
16-09-2017,30.5,64.0,0.0,1.0,N ,75.0,52.0,24.0,73.0,12.0
17-09-2017,29.9,69.0,0.0,1.0,N ,60.0,52.0,26.0,78.0,13.0
18-09-2017,29.4,66.0,0.0,2.0,N ,66.0,52.0,25.0,72.0,11.0
19-09-2017,29.5,70.0,0.0,2.0,N ,67.0,52.0,22.0,88.0,10.0
20-09-2017,28.2,75.0,18.0,2.0,N ,58.0,52.0,28.0,121.0,15.0
21-09-2017,27.2,79.0,27.0,1.0,N ,77.0,54.0,25.0,100.0,21.0
22-09-2017,28.6,69.0,0.0,1.0,N ,68.0,52.0,26.0,161.0,12.0
23-09-2017,29.0,68.0,0.0,1.0,N ,81.0,53.0,31.0,137.0,19.0
24-09-2017,28.0,78.0,0.0,1.0,N ,73.0,54.0,26.0,103.0,16.0
25-09-2017,28.6,74.0,1.5,1.0,N ,68.0,52.0,25.0,109.0,18.0
26-09-2017,29.6,73.0,0.0,2.0,E ,75.0,51.0,30.0,77.0,17.0
27-09-2017,25.6,89.0,71.0,1.0,N ,62.0,51.0,27.0,51.0,15.0
28-09-2017,28.0,81.0,26.8,1.0,N ,62.0,51.0,52.0,121.0,18.0
29-09-2017,29.4,77.0,9.0,2.0,N ,69.0,44.0,39.0,132.0,14.0
30-09-2017,29.1,75.0,0.0,1.0,N ,56.0,52.0,39.0,76.0,17.0
,,,,,,,,,,
