Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-05-2017,28.5,78.0,0.0,2.0,N ,68,43,20,104,17
02-05-2017,28.0,81.0,32.0,1.0,N ,62,39,27,85,31
03-05-2017,29.0,80.0,4.0,1.0,N ,62,41,34,112,18
04-05-2017,29.0,78.0,46.5,1.0,N ,55,42,22,96,23
05-05-2017,28.9,78.0,0.0,2.0,S ,56,42,23,94,16
06-05-2017,27.8,83.0,3.7,1.0,N ,56,48,22,71,20
07-05-2017,27.8,82.0,5.6,1.0,N ,53,40,26,74,15
08-05-2017,28.4,79.0,0.0,1.0,N ,55,41,27,83,20
09-05-2017,29.1,77.0,0.0,1.0,N ,69,42,30,77,20
10-05-2017,28.9,75.0,0.0,1.0,N ,80,41,28,61,17
11-05-2017,28.2,76.0,0.0,1.0,N ,82,44,50,125,20
12-05-2017,28.8,76.0,0.0,1.0,N ,87,42,50,117,19
13-05-2017,29.4,74.0,0.0,1.0,N ,70,42,39,105,14
14-05-2017,29.1,73.0,2.0,1.0,N ,71,41,38,92,22
15-05-2017,30.3,67.0,0.0,1.0,N ,85,46,41,115,16
16-05-2017,29.8,74.0,0.0,1.0,N ,88,44,41,108,15
17-05-2017,29.8,77.0,0.0,1.0,N ,102,44,46,93,19
18-05-2017,30.1,72.0,0.0,1.0,N ,76,42,37,124,13
19-05-2017,30.1,73.0,0.0,1.0,N ,97,44,61,126,18
20-05-2017,29.6,72.0,0.0,1.0,N ,91,44,49,111,17
21-05-2017,29.9,70.0,0.0,2.0,N ,80,46,33,89,15
22-05-2017,29.3,75.0,31.0,1.0,N ,65,45,36,98,13
23-05-2017,29.5,73.0,0.0,1.0,N ,70,44,36,109,16
24-05-2017,29.2,74.0,0.0,1.0,N ,82,44,40,102,16
25-05-2017,29.4,69.0,0.0,1.0,N ,95,44,38,91,17
26-05-2017,28.9,74.0,0.0,1.0,N ,83,45,46,151,14
27-05-2017,29.7,75.0,0.0,1.0,N ,107,46,44,164,18
28-05-2017,29.0,76.0,0.0,1.0,N ,63,46,33,79,13
29-05-2017,27.0,86.0,4.2,1.0,N ,63,43,34,62,10
30-05-2017,28.0,82.0,6.0,1.0,N ,62,48,40,52,15
31-05-2017,29.9,74.0,0.0,1.0,N ,56,45,31,56,15
