Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-12-2017,27.4,77.0,28.4,2.0,W ,27,49,23,33,8
02-12-2017,28.7,72.0,0.0,2.0,N ,39,49,30,32,7
03-12-2017,29.2,72.0,0.0,3.0,W ,39,49,31,43,7
04-12-2017,29.5,70.0,0.0,2.0,N ,30,50,25,43,5
05-12-2017,29.7,68.0,0.0,2.0,W ,37,50,27,50,7
06-12-2017,29.2,71.0,0.0,1.0,N ,43,51,29,95,21
07-12-2017,29.3,73.0,0.0,2.0,W ,43,51,29,77,21
08-12-2017,28.9,74.0,0.0,2.0,W ,41,51,27,77,19
09-12-2017,29.2,75.0,17.4,2.0,W ,25,51,29,73,14
10-12-2017,28.5,79.0,1.5,2.0,N ,24,51,25,38,6
11-12-2017,27.6,81.0,0.0,1.0,N ,31,51,27,35,11
12-12-2017,27.0,86.0,90.7,1.0,N ,24,27,36,46,9
13-12-2017,27.1,80.0,78.4,2.0,W ,27,51,38,34,10
14-12-2017,27.5,78.0,0.0,1.0,W ,35,51,28,59,23
15-12-2017,28.1,75.0,0.0,2.0,N ,41,51,27,47,18
16-12-2017,26.8,84.0,0.0,1.0,N ,63,51,38,50,18
17-12-2017,26.9,82.0,5.0,2.0,W ,33,51,31,45,11
18-12-2017,27.5,80.0,0.0,2.0,N ,30,52,30,41,8
19-12-2017,27.3,82.0,15.3,2.0,N ,33,52,27,45,11
20-12-2017,26.8,86.0,4.6,2.0,N ,39,52,31,50,12
21-12-2017,26.5,86.0,6.8,1.0,N ,37,52,28,53,15
22-12-2017,28.1,78.0,6.0,2.0,N ,29,52,37,52,12
23-12-2017,28.4,71.0,0.0,2.0,N ,34,52,27,56,9
24-12-2017,29.6,66.0,0.0,2.0,W ,38,30,29,43,7
25-12-2017,29.4,65.0,0.0,2.0,W ,30,29,26,31,5
26-12-2017,28.7,75.0,0.0,1.0,N ,38,30,26,40,5
27-12-2017,28.7,78.0,0.0,1.0,N ,55,30,26,43,11
28-12-2017,28.5,71.0,0.0,2.0,N ,31,30,26,48,18
29-12-2017,28.6,74.0,0.0,1.0,N ,72,35,38,84,16
30-12-2017,28.5,80.0,0.0,0.0,N ,60,34,31,81,15
ddd_car: Arah angin terbanyak (°),,,,,,63,33,40,43,14
