Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-01-2017,29.9,70.0,0.2,2.0,W ,73,34,38,61,11
02-01-2017,30.2,68.0,0.0,2.0,N ,39,32,33,44,15
03-01-2017,29.9,71.0,0.0,2.0,N ,55,32,31,55,10
04-01-2017,27.4,79.0,38.7,2.0,NW,51,33,35,87,15
05-01-2017,28.0,81.0,9.0,1.0,N ,54,32,35,68,12
06-01-2017,27.7,85.0,45.0,1.0,N ,38,31,34,65,13
07-01-2017,28.7,76.0,3.0,2.0,W ,48,32,34,67,20
08-01-2017,29.1,72.0,0.0,2.0,NW,43,33,36,54,14
09-01-2017,27.9,77.0,0.3,1.0,N ,38,32,34,68,11
10-01-2017,27.8,83.0,12.5,1.0,N ,59,32,51,83,17
11-01-2017,27.4,87.0,5.6,1.0,N ,49,32,43,65,20
12-01-2017,28.1,78.0,17.2,2.0,W ,29,32,43,65,19
13-01-2017,28.3,75.0,0.0,3.0,W ,29,32,27,29,5
14-01-2017,26.7,78.0,0.0,2.0,N ,23,31,23,29,6
15-01-2017,28.0,77.0,3.0,3.0,SW,29,32,25,42,7
16-01-2017,26.4,87.0,1.8,2.0,W ,27,17,27,34,6
17-01-2017,27.3,77.0,30.2,2.0,SW,20,29,30,48,14
18-01-2017,28.6,73.0,0.0,2.0,N ,28,29,25,30,6
19-01-2017,28.2,76.0,0.0,4.0,W ,24,29,24,29,3
20-01-2017,29.7,66.0,0.0,2.0,W ,27,30,24,30,6
21-01-2017,28.8,74.0,0.0,2.0,N ,53,32,25,55,10
22-01-2017,28.4,78.0,0.0,3.0,W ,63,32,35,50,11
23-01-2017,29.0,71.0,0.0,3.0,W ,45,33,36,51,12
24-01-2017,28.6,77.0,0.0,2.0,W ,33,28,30,34,15
25-01-2017,28.9,74.0,0.0,2.0,NW,30,30,28,34,15
26-01-2017,27.3,83.0,17.2,2.0,N ,39,32,28,53,13
27-01-2017,28.0,78.0,0.0,2.0,NW,57,33,29,60,14
28-01-2017,27.4,83.0,6.6,2.0,W ,41,31,28,49,10
29-01-2017,27.0,82.0,17.2,2.0,N ,35,30,29,48,13
30-01-2017,27.3,82.0,3.7,1.0,N ,39,31,28,54,9
31-01-2017,26.6,85.0,3.0,1.0,N ,32,31,26,42,18
