Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-10-2015,29.6,63.0,0.0,1.0,N ,121,36,28,69,33
02-10-2015,30.0,61.0,0.0,2.0,N ,107,33,33,57,16
03-10-2015,29.8,62.0,0.0,2.0,E ,108,32,27,54,13
04-10-2015,29.0,62.0,0.0,0.0,N ,121,33,26,66,11
05-10-2015,29.4,69.0,0.0,3.0,N ,86,31,23,81,21
06-10-2015,28.9,71.0,0.0,2.0,N ,93,33,31,95,22
07-10-2015,29.7,66.0,0.0,2.0,N ,78,30,31,97,25
08-10-2015,28.3,73.0,0.0,1.0,N ,70,27,25,97,23
09-10-2015,29.7,71.0,0.0,2.0,N ,79,29,34,78,22
10-10-2015,29.5,66.0,0.0,2.0,N ,80,31,36,69,18
11-10-2015,29.4,65.0,0.0,1.0,E ,87,32,34,59,11
12-10-2015,28.8,75.0,0.0,1.0,N ,80,32,26,92,21
13-10-2015,29.2,71.0,0.0,2.0,N ,80,28,25,80,22
14-10-2015,29.2,73.0,0.0,2.0,N ,76,29,35,82,21
15-10-2015,28.9,70.0,0.0,1.0,N ,89,32,30,75,19
16-10-2015,29.6,64.0,0.0,1.0,N ,55,34,27,73,24
17-10-2015,29.0,64.0,0.0,1.0,N ,78,36,38,58,19
18-10-2015,29.2,65.0,0.0,1.0,N ,91,33,56,108,20
19-10-2015,29.7,66.0,0.0,1.0,N ,83,36,35,104,22
20-10-2015,29.2,65.0,0.0,2.0,N ,100,35,25,90,23
21-10-2015,30.2,62.0,0.0,1.0,N ,112,33,30,71,23
22-10-2015,30.2,61.0,0.0,2.0,N ,79,34,22,70,16
23-10-2015,29.1,65.0,0.0,1.0,N ,93,34,28,86,26
24-10-2015,29.6,67.0,0.0,1.0,N ,122,34,43,97,25
25-10-2015,30.0,68.0,0.0,1.0,N ,116,29,31,83,19
26-10-2015,29.6,69.0,0.0,2.0,N ,121,29,34,84,24
27-10-2015,29.4,71.0,0.0,2.0,N ,108,33,34,123,27
28-10-2015,29.7,75.0,0.0,1.0,N ,100,29,32,86,21
29-10-2015,29.1,76.0,0.0,1.0,N ,93,30,34,94,24
30-10-2015,29.5,75.0,0.0,1.0,N ,92,28,35,77,22
31-10-2015,29.0,74.0,0.0,1.0,N ,93,29,35,120,26
