Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-04-2015,29.5,76.0,0.0,1.0,N ,65.0,19.0,37.0,80.0,21.0
02-04-2015,27.7,82.0,0.1,1.0,N ,67.0,13.0,45.0,88.0,22.0
03-04-2015,27.5,84.0,3.8,0.0,N ,51.0,14.0,50.0,54.0,17.0
04-04-2015,27.5,84.0,0.0,1.0,N ,75.0,18.0,52.0,108.0,21.0
05-04-2015,28.9,78.0,3.4,1.0,N ,75.0,19.0,45.0,77.0,23.0
06-04-2015,29.3,78.0,0.3,1.0,N ,71.0,17.0,41.0,61.0,20.0
07-04-2015,28.7,80.0,4.5,1.0,N ,57.0,17.0,29.0,33.0,12.0
08-04-2015,28.0,82.0,7.5,1.0,N ,65.0,15.0,46.0,86.0,19.0
09-04-2015,28.2,82.0,7.4,1.0,N ,69.0,14.0,42.0,86.0,23.0
10-04-2015,28.6,76.0,2.2,1.0,NW,87.0,18.0,64.0,87.0,39.0
11-04-2015,29.0,80.0,5.0,1.0,N ,59.0,17.0,36.0,62.0,15.0
12-04-2015,28.9,76.0,1.0,1.0,N ,62.0,22.0,35.0,88.0,25.0
13-04-2015,27.6,84.0,4.9,1.0,N ,74.0,21.0,35.0,65.0,17.0
14-04-2015,28.0,82.0,0.2,1.0,N ,74.0,22.0,54.0,67.0,30.0
15-04-2015,28.6,77.0,0.0,1.0,N ,64.0,17.0,37.0,83.0,19.0
16-04-2015,29.1,77.0,0.0,1.0,N ,73.0,18.0,36.0,87.0,21.0
17-04-2015,27.9,84.0,0.0,0.0,N ,64.0,18.0,37.0,54.0,16.0
18-04-2015,28.8,81.0,1.4,1.0,N ,84.0,22.0,47.0,74.0,19.0
19-04-2015,27.8,82.0,33.3,1.0,N ,83.0,18.0,48.0,111.0,21.0
20-04-2015,28.6,75.0,0.0,1.0,N ,61.0,22.0,42.0,98.0,21.0
21-04-2015,29.0,77.0,0.3,1.0,N ,76.0,25.0,45.0,101.0,30.0
22-04-2015,28.9,74.0,1.0,1.0,N ,71.0,17.0,36.0,119.0,19.0
23-04-2015,29.2,71.0,0.0,2.0,N ,40.0,16.0,26.0,46.0,10.0
24-04-2015,27.2,79.0,0.0,2.0,W ,34.0,15.0,28.0,39.0,7.0
25-04-2015,27.1,81.0,2.6,1.0,N ,32.0,15.0,30.0,40.0,14.0
26-04-2015,27.6,80.0,4.0,1.0,W ,53.0,16.0,39.0,43.0,16.0
27-04-2015,27.9,75.0,0.0,2.0,W ,53.0,16.0,47.0,67.0,9.0
28-04-2015,29.3,73.0,0.0,2.0,W ,46.0,15.0,28.0,42.0,12.0
29-04-2015,29.6,71.0,0.0,2.0,N ,50.0,15.0,27.0,42.0,12.0
30-04-2015,29.8,70.0,0.0,2.0,W ,40.0,15.0,28.0,51.0,16.0
,,,,,,,,,,
