Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-01-2015,26.1,83.0,25.1,2.0,W ,49,10,39,27,10
02-01-2015,26.4,85.0,6.9,2.0,W ,28,9,26,48,10
03-01-2015,26.0,87.0,31.6,2.0,W ,27,10,28,44,10
04-01-2015,25.4,87.0,15.7,2.0,W ,22,9,28,42,12
05-01-2015,27.8,75.0,2.8,3.0,W ,25,9,25,32,7
06-01-2015,28.0,76.0,0.0,2.0,W ,29,9,26,37,11
07-01-2015,28.4,74.0,0.0,2.0,N ,32,10,32,35,12
08-01-2015,28.4,74.0,0.0,3.0,W ,48,10,25,40,13
09-01-2015,29.1,73.0,0.0,3.0,W ,24,10,24,32,7
10-01-2015,29.0,69.0,0.0,2.0,W ,25,10,24,43,8
11-01-2015,28.5,75.0,0.0,2.0,W ,34,11,23,41,11
12-01-2015,26.4,84.0,0.7,1.0,N ,37,11,28,37,13
13-01-2015,25.6,89.0,51.3,2.0,W ,45,11,39,35,18
14-01-2015,27.0,83.0,11.4,1.0,N ,41,11,44,40,17
15-01-2015,27.5,79.0,3.8,1.0,N ,39,10,34,47,20
16-01-2015,27.8,79.0,0.0,2.0,N ,57,16,61,40,17
17-01-2015,27.4,82.0,18.3,2.0,W ,39,11,30,43,15
18-01-2015,27.6,80.0,4.6,1.0,N ,46,11,36,45,18
19-01-2015,25.5,88.0,2.9,1.0,N ,54,11,39,41,16
20-01-2015,25.0,91.0,25.6,1.0,N ,70,13,72,51,24
21-01-2015,26.5,82.0,35.7,2.0,N ,56,12,61,40,16
22-01-2015,25.8,93.0,17.3,1.0,N ,45,11,36,36,15
23-01-2015,24.8,94.0,134.3,0.0,N ,49,10,50,41,23
24-01-2015,27.0,81.0,8.8,1.0,N ,71,13,72,65,21
25-01-2015,26.5,87.0,3.0,1.0,N ,35,11,29,67,18
26-01-2015,26.5,86.0,40.8,0.0,N ,53,14,41,59,14
27-01-2015,26.4,87.0,32.0,1.0,N ,68,12,51,49,13
28-01-2015,26.0,87.0,0.0,1.0,N ,57,14,46,65,15
29-01-2015,26.0,78.0,0.0,1.0,N ,55,13,34,61,17
30-01-2015,28.0,77.0,0.0,2.0,N ,52,12,46,50,13
31-01-2015,27.9,81.0,0.0,1.0,N ,54,14,32,41,15
