Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-11-2015,29.6,75.0,0.0,1.0,N ,103.0,28.0,28.0,119.0,19.0
02-11-2015,29.0,75.0,0.0,2.0,N ,84.0,28.0,40.0,91.0,24.0
03-11-2015,28.9,74.0,1.4,1.0,N ,65.0,27.0,25.0,117.0,17.0
04-11-2015,29.9,68.0,0.0,2.0,N ,75.0,28.0,26.0,84.0,19.0
05-11-2015,29.7,73.0,0.0,1.0,N ,89.0,28.0,34.0,89.0,19.0
06-11-2015,29.6,73.0,0.0,1.0,N ,82.0,28.0,27.0,103.0,20.0
07-11-2015,28.4,77.0,0.0,1.0,N ,90.0,31.0,29.0,87.0,24.0
08-11-2015,28.6,78.0,0.0,2.0,N ,78.0,29.0,58.0,81.0,20.0
09-11-2015,29.1,72.0,1.0,1.0,N ,57.0,29.0,29.0,112.0,18.0
10-11-2015,29.7,71.0,0.0,1.0,N ,65.0,30.0,25.0,105.0,23.0
11-11-2015,29.1,75.0,0.0,2.0,N ,90.0,30.0,31.0,91.0,25.0
12-11-2015,29.6,72.0,0.0,1.0,N ,78.0,30.0,37.0,108.0,22.0
13-11-2015,28.5,78.0,0.0,1.0,N ,65.0,28.0,23.0,74.0,21.0
14-11-2015,28.9,77.0,54.1,1.0,N ,59.0,28.0,25.0,73.0,24.0
15-11-2015,30.0,74.0,0.0,1.0,N ,73.0,28.0,37.0,64.0,15.0
16-11-2015,28.9,75.0,0.0,2.0,N ,58.0,28.0,22.0,89.0,15.0
17-11-2015,28.4,79.0,13.2,1.0,N ,56.0,30.0,23.0,87.0,23.0
18-11-2015,30.0,73.0,0.0,1.0,N ,74.0,31.0,32.0,71.0,18.0
19-11-2015,28.7,78.0,2.0,1.0,N ,71.0,29.0,28.0,50.0,17.0
20-11-2015,28.9,77.0,0.6,1.0,N ,74.0,29.0,30.0,81.0,20.0
21-11-2015,29.4,74.0,0.0,2.0,N ,75.0,30.0,41.0,86.0,24.0
22-11-2015,29.2,73.0,0.0,0.0,N ,81.0,29.0,40.0,88.0,18.0
23-11-2015,30.1,71.0,0.0,1.0,N ,70.0,29.0,30.0,79.0,19.0
24-11-2015,29.6,75.0,0.0,1.0,N ,72.0,29.0,33.0,77.0,16.0
25-11-2015,29.3,73.0,0.0,2.0,N ,67.0,29.0,29.0,100.0,27.0
26-11-2015,29.4,71.0,0.0,1.0,N ,70.0,29.0,27.0,117.0,24.0
27-11-2015,28.9,76.0,0.0,1.0,N ,72.0,29.0,28.0,85.0,22.0
28-11-2015,29.8,74.0,3.4,1.0,N ,107.0,21.0,54.0,143.0,24.0
29-11-2015,27.9,81.0,0.0,0.0,N ,73.0,29.0,27.0,98.0,17.0
30-11-2015,27.7,83.0,3.8,1.0,N ,79.0,29.0,45.0,105.0,21.0
,,,,,,,,,,
