Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-08-2015,28.4,75.0,0.0,1.0,N ,81,32,29,91,20
02-08-2015,28.3,73.0,0.0,2.0,N ,86,27,28,94,15
03-08-2015,27.9,58.0,0.0,1.0,N ,67,35,25,69,17
04-08-2015,27.4,64.0,0.0,1.0,N ,101,38,37,86,24
05-08-2015,27.6,71.0,0.0,1.0,N ,91,35,21,73,20
06-08-2015,27.9,73.0,0.0,1.0,N ,86,34,24,84,19
07-08-2015,27.9,74.0,0.0,1.0,N ,62,31,19,88,18
08-08-2015,27.6,74.0,5.2,1.0,N ,70,27,22,95,22
09-08-2015,28.6,72.0,0.0,2.0,N ,76,30,31,71,20
10-08-2015,29.1,69.0,0.0,2.0,E ,68,29,23,59,13
11-08-2015,29.3,72.0,0.0,2.0,N ,75,29,24,74,15
12-08-2015,28.8,76.0,0.0,1.0,N ,66,26,21,74,22
13-08-2015,29.1,75.0,0.0,1.0,N ,92,25,28,83,19
14-08-2015,28.9,74.0,0.0,2.0,N ,65,25,22,56,13
15-08-2015,28.9,72.0,0.0,1.0,N ,70,29,22,75,16
16-08-2015,28.9,72.0,0.0,2.0,N ,69,27,20,68,11
17-08-2015,28.9,72.0,0.0,1.0,N ,72,29,18,77,14
18-08-2015,28.5,72.0,0.0,2.0,N ,78,29,23,79,18
19-08-2015,28.5,74.0,0.0,1.0,N ,88,29,24,82,16
20-08-2015,28.2,76.0,0.0,1.0,N ,94,27,25,92,28
21-08-2015,27.9,69.0,0.0,1.0,N ,79,29,22,98,22
22-08-2015,27.6,71.0,0.0,1.0,N ,94,32,18,96,19
23-08-2015,28.4,69.0,0.0,2.0,N ,97,31,22,77,20
24-08-2015,28.1,68.0,0.0,1.0,N ,87,33,24,84,21
25-08-2015,28.1,74.0,0.0,1.0,N ,96,34,25,102,21
26-08-2015,28.5,74.0,0.0,2.0,N ,110,35,24,95,26
27-08-2015,28.4,74.0,0.0,2.0,S ,97,34,25,83,22
28-08-2015,29.5,69.0,0.0,2.0,E ,88,32,23,75,24
29-08-2015,28.7,74.0,0.0,2.0,N ,81,32,26,100,15
30-08-2015,28.9,66.0,0.0,2.0,N ,80,30,19,75,13
31-08-2015,28.7,69.0,0.0,2.0,N ,69,31,19,105,24
