Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-07-2015,28.3,71.0,0.0,1.0,N ,83,32,30,86,24
02-07-2015,27.9,67.0,0.0,1.0,N ,86,34,37,93,21
03-07-2015,28.0,64.0,0.0,1.0,N ,75,35,31,99,19
04-07-2015,27.8,64.0,0.0,1.0,N ,77,40,22,94,22
05-07-2015,27.6,69.0,0.0,1.0,N ,114,35,52,87,20
06-07-2015,28.5,65.0,0.0,1.0,N ,84,34,25,95,21
07-07-2015,28.2,68.0,0.0,1.0,N ,83,37,27,123,27
08-07-2015,28.2,71.0,0.0,1.0,N ,81,33,26,109,21
09-07-2015,27.9,68.0,0.0,2.0,N ,81,32,21,95,22
10-07-2015,28.5,67.0,0.0,1.0,N ,73,35,27,86,27
11-07-2015,28.7,70.0,0.0,1.0,N ,70,47,26,77,15
12-07-2015,28.4,74.0,0.0,2.0,E ,63,29,23,64,13
13-07-2015,28.8,71.0,0.0,2.0,E ,60,31,23,54,11
14-07-2015,29.2,69.0,0.0,2.0,E ,70,33,25,53,12
15-07-2015,28.9,69.0,0.0,2.0,E ,60,32,25,39,12
16-07-2015,29.0,72.0,0.0,2.0,SE,55,31,21,45,9
17-07-2015,28.9,71.0,0.0,2.0,N ,56,31,31,44,8
18-07-2015,28.6,71.0,0.0,2.0,E ,52,30,22,58,8
19-07-2015,28.6,70.0,0.0,2.0,N ,54,29,21,56,8
20-07-2015,28.3,74.0,0.0,1.0,N ,55,30,22,61,9
21-07-2015,28.6,74.0,0.0,2.0,N ,72,30,22,64,9
22-07-2015,28.9,73.0,0.0,2.0,N ,62,27,22,61,10
23-07-2015,29.1,73.0,0.0,2.0,N ,63,28,30,56,11
24-07-2015,28.6,75.0,0.0,1.0,N ,59,29,23,53,10
25-07-2015,28.7,74.0,0.0,1.0,N ,66,32,24,79,12
26-07-2015,28.6,75.0,0.0,1.0,N ,110,28,27,80,30
27-07-2015,28.9,70.0,0.0,2.0,E ,69,27,26,82,17
28-07-2015,29.0,70.0,0.0,2.0,E ,65,34,26,66,16
29-07-2015,29.1,68.0,0.0,2.0,E ,71,33,26,54,17
30-07-2015,28.6,72.0,0.0,1.0,N ,80,33,28,73,15
31-07-2015,28.4,74.0,0.0,2.0,N ,79,32,27,82,22
