Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-02-2019,27.0,83.0,8.1,1.0,C 
02-02-2019,27.9,80.0,2.2,2.0,C 
03-02-2019,28.0,83.0,0.0,1.0,C 
04-02-2019,28.5,80.0,14.0,2.0,C 
05-02-2019,28.5,80.0,0.0,1.0,C 
06-02-2019,27.4,84.0,4.5,1.0,C 
07-02-2019,29.2,77.0,4.2,1.0,C 
08-02-2019,28.4,83.0,0.0,2.0,C 
09-02-2019,28.8,74.0,0.0,1.0,C 
10-02-2019,27.9,82.0,0.0,2.0,C 
11-02-2019,26.8,83.0,20.1,1.0,C 
12-02-2019,27.8,82.0,14.5,2.0,W 
13-02-2019,28.4,78.0,49.0,1.0,C 
14-02-2019,28.7,76.0,0.0,1.0,C 
15-02-2019,28.2,79.0,0.0,1.0,C 
16-02-2019,27.6,84.0,20.5,1.0,C 
17-02-2019,27.5,80.0,45.0,1.0,C 
18-02-2019,29.0,76.0,8888.0,2.0,C 
19-02-2019,29.3,76.0,8888.0,1.0,C 
20-02-2019,28.1,84.0,24.0,1.0,C 
21-02-2019,27.6,86.0,21.7,1.0,C 
22-02-2019,27.8,80.0,10.4,2.0,C 
23-02-2019,27.8,82.0,27.0,2.0,C 
24-02-2019,28.4,77.0,2.4,2.0,C 
25-02-2019,29.2,76.0,0.0,2.0,NW
26-02-2019,29.7,76.0,0.0,2.0,C 
27-02-2019,29.1,83.0,0.0,1.0,C 
28-02-2019,29.1,82.0,2.5,1.0,C 
