Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-06-2019,29.4,72.0,0.0,1.0,C 
02-06-2019,29.5,74.0,0.0,2.0,C 
03-06-2019,28.6,71.0,0.0,1.0,C 
04-06-2019,29.6,71.0,0.0,2.0,E 
05-06-2019,29.5,74.0,0.0,1.0,C 
06-06-2019,30.0,75.0,0.0,2.0,E 
07-06-2019,29.3,73.0,0.0,1.0,C 
08-06-2019,29.1,79.0,18.1,2.0,C 
09-06-2019,29.1,76.0,0.0,1.0,C 
10-06-2019,29.1,70.0,0.0,1.0,C 
11-06-2019,29.7,74.0,0.0,1.0,C 
12-06-2019,29.7,74.0,0.0,1.0,C 
13-06-2019,29.8,75.0,0.0,1.0,C 
14-06-2019,28.6,78.0,0.0,1.0,C 
15-06-2019,29.2,77.0,5.0,1.0,C 
16-06-2019,29.5,74.0,0.0,2.0,C 
17-06-2019,29.3,72.0,0.0,1.0,C 
18-06-2019,28.8,70.0,0.0,1.0,C 
19-06-2019,29.5,72.0,0.0,1.0,C 
20-06-2019,29.6,66.0,0.0,1.0,C 
21-06-2019,28.6,72.0,0.0,1.0,C 
22-06-2019,28.5,71.0,0.0,1.0,C 
23-06-2019,28.9,72.0,0.0,2.0,C 
24-06-2019,29.2,69.0,0.0,1.0,C 
25-06-2019,29.1,67.0,0.0,2.0,C 
26-06-2019,29.1,67.0,0.0,1.0,C 
27-06-2019,28.4,72.0,0.0,1.0,C 
28-06-2019,29.1,69.0,0.0,1.0,C 
29-06-2019,28.7,66.0,0.0,1.0,C 
30-06-2019,28.8,65.0,0.0,1.0,C 
