Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-09-2019,28.1,72.0,0.0,1.0,C 
02-09-2019,28.3,73.0,0.0,2.0,C 
03-09-2019,29.0,71.0,0.0,1.0,C 
04-09-2019,28.8,71.0,0.0,2.0,C 
05-09-2019,28.8,72.0,0.0,2.0,C 
06-09-2019,28.0,70.0,0.0,1.0,C 
07-09-2019,28.5,69.0,0.0,1.0,C 
08-09-2019,28.9,65.0,0.0,1.0,C 
09-09-2019,28.5,70.0,0.0,1.0,C 
10-09-2019,29.8,57.0,8888.0,2.0,C 
11-09-2019,28.6,66.0,0.0,1.0,C 
12-09-2019,28.4,62.0,0.0,1.0,C 
13-09-2019,28.2,64.0,0.0,1.0,C 
14-09-2019,27.0,67.0,0.0,1.0,C 
15-09-2019,27.9,70.0,0.0,1.0,C 
16-09-2019,28.9,68.0,0.0,1.0,C 
17-09-2019,29.5,67.0,0.0,2.0,C 
18-09-2019,28.4,78.0,0.0,2.0,C 
19-09-2019,29.6,71.0,0.0,2.0,C 
20-09-2019,28.9,67.0,0.0,1.0,C 
21-09-2019,29.1,64.0,0.0,1.0,C 
22-09-2019,28.5,70.0,0.0,1.0,C 
23-09-2019,29.0,70.0,0.0,2.0,E 
24-09-2019,29.7,66.0,0.0,1.0,C 
25-09-2019,28.8,72.0,0.0,2.0,C 
26-09-2019,29.9,70.0,0.0,1.0,C 
27-09-2019,29.9,68.0,0.0,2.0,C 
28-09-2019,29.4,71.0,0.0,1.0,C 
29-09-2019,29.1,72.0,0.0,1.0,C 
30-09-2019,29.6,67.0,0.0,1.0,C 
