Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-01-2019,26.0,84.0,8.5,2.0,SW
02-01-2019,28.3,75.0,2.3,2.0,W 
03-01-2019,28.3,74.0,0.4,2.0,W 
04-01-2019,29.3,67.0,0.0,3.0,W 
05-01-2019,28.9,71.0,0.0,1.0,C 
06-01-2019,29.4,72.0,8888.0,1.0,C 
07-01-2019,29.7,77.0,0.0,2.0,C 
08-01-2019,28.2,80.0,9.6,2.0,C 
09-01-2019,28.9,80.0,3.0,2.0,C 
10-01-2019,27.7,83.0,70.4,1.0,C 
11-01-2019,29.0,79.0,2.0,1.0,C 
12-01-2019,28.6,80.0,17.0,2.0,C 
13-01-2019,28.1,81.0,3.0,1.0,C 
14-01-2019,27.4,78.0,5.2,1.0,C 
15-01-2019,28.5,79.0,1.6,2.0,W 
16-01-2019,27.9,81.0,0.0,1.0,C 
17-01-2019,28.3,78.0,2.3,2.0,C 
18-01-2019,28.0,78.0,0.0,2.0,C 
19-01-2019,27.5,81.0,17.6,1.0,C 
20-01-2019,28.3,78.0,1.5,2.0,C 
21-01-2019,27.6,84.0,3.0,1.0,W 
22-01-2019,26.1,89.0,5.6,1.0,C 
23-01-2019,27.5,80.0,26.9,1.0,C 
24-01-2019,27.5,82.0,7.0,3.0,NW
25-01-2019,26.3,87.0,45.1,1.0,C 
26-01-2019,27.9,83.0,36.6,2.0,W 
27-01-2019,27.4,86.0,11.0,1.0,C 
28-01-2019,28.1,80.0,14.0,2.0,C 
29-01-2019,27.8,80.0,1.4,1.0,C 
30-01-2019,27.3,86.0,86.6,1.0,C 
31-01-2019,26.8,86.0,0.6,2.0,W 
