Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-11-2013,27.5,79.0,19.0,0.0,N 
02-11-2013,28.2,77.0,0.0,0.0,N 
03-11-2013,29.2,76.0,8888.0,1.0,N 
04-11-2013,28.7,79.0,8888.0,1.0,N 
05-11-2013,29.3,76.0,0.0,2.0,N 
06-11-2013,29.8,73.0,0.0,2.0,W 
07-11-2013,29.4,75.0,0.0,2.0,N 
08-11-2013,28.3,80.0,13.4,1.0,N 
09-11-2013,29.7,72.0,0.0,2.0,NE
10-11-2013,29.1,76.0,0.5,1.0,W 
11-11-2013,28.8,74.0,0.0,2.0,W 
12-11-2013,27.6,80.0,3.3,2.0,E 
13-11-2013,27.3,84.0,41.6,1.0,S 
14-11-2013,27.5,85.0,33.9,2.0,N 
15-11-2013,26.9,84.0,5.7,2.0,W 
16-11-2013,26.4,89.0,11.5,0.0,W 
17-11-2013,26.3,88.0,4.4,2.0,W 
18-11-2013,28.2,80.0,0.0,3.0,W 
19-11-2013,28.8,70.0,0.0,4.0,W 
20-11-2013,28.2,71.0,0.0,4.0,W 
21-11-2013,29.1,67.0,0.0,3.0,SW
22-11-2013,29.8,67.0,0.0,2.0,S 
23-11-2013,29.1,68.0,0.0,2.0,W 
24-11-2013,29.2,72.0,0.0,2.0,N 
25-11-2013,29.9,66.0,0.0,2.0,W 
26-11-2013,26.6,78.0,30.4,2.0,W 
27-11-2013,29.4,75.0,0.0,2.0,S 
28-11-2013,29.2,71.0,0.0,2.0,W 
29-11-2013,28.9,74.0,0.3,2.0,SW
30-11-2013,29.0,68.0,32.6,2.0,W 
