Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-12-2013,28.5,81.0,0.0,1.0,W 
02-12-2013,28.2,80.0,43.4,1.0,W 
03-12-2013,27.3,85.0,0.7,1.0,W 
04-12-2013,27.9,78.0,21.4,1.0,W 
05-12-2013,28.8,74.0,0.0,1.0,W 
06-12-2013,28.4,77.0,11.5,2.0,NW
07-12-2013,29.6,71.0,0.0,2.0,NW
08-12-2013,28.2,79.0,0.2,2.0,W 
09-12-2013,27.8,81.0,6.9,2.0,S 
10-12-2013,28.6,76.0,0.0,2.0,NW
11-12-2013,28.7,75.0,0.0,2.0,W 
12-12-2013,28.6,82.0,0.4,2.0,W 
13-12-2013,27.6,86.0,32.5,2.0,S 
14-12-2013,26.7,80.0,3.8,2.0,NE
15-12-2013,27.7,73.0,31.9,1.0,N 
16-12-2013,27.9,68.0,61.0,2.0,N 
17-12-2013,26.7,78.0,0.4,0.0,NW
18-12-2013,28.1,82.0,6.4,2.0,W 
19-12-2013,28.4,80.0,5.2,2.0,NW
20-12-2013,27.4,82.0,0.2,3.0,W 
21-12-2013,27.8,78.0,1.0,4.0,W 
22-12-2013,25.1,78.0,7.9,3.0,W 
23-12-2013,27.1,81.0,0.4,3.0,W 
24-12-2013,27.9,78.0,0.0,3.0,W 
25-12-2013,28.1,88.0,5.2,2.0,W 
26-12-2013,28.2,81.0,3.4,2.0,NW
27-12-2013,27.3,80.0,0.0,2.0,NW
28-12-2013,27.9,83.0,0.0,3.0,NW
29-12-2013,28.0,74.0,3.2,3.0,NW
30-12-2013,26.2,81.0,70.6,4.0,W 
