Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-05-2013,28.5,77.0,0.0,2.0,W 
02-05-2013,28.9,75.0,0.0,2.0,W 
03-05-2013,28.2,71.0,8888.0,3.0,W 
04-05-2013,29.3,76.0,4.0,1.0,W 
05-05-2013,29.1,75.0,0.0,2.0,W 
06-05-2013,28.7,73.0,0.0,2.0,NW
07-05-2013,28.5,74.0,0.0,2.0,NW
08-05-2013,28.9,79.0,16.0,1.0,W 
09-05-2013,28.6,81.0,2.8,2.0,S 
10-05-2013,28.6,76.0,0.2,1.0,NW
11-05-2013,28.1,75.0,8888.0,3.0,W 
12-05-2013,27.8,82.0,8888.0,2.0,W 
13-05-2013,26.8,86.0,18.8,1.0,S 
14-05-2013,28.2,80.0,0.0,2.0,NE
15-05-2013,29.0,73.0,0.0,1.0,N 
16-05-2013,29.1,68.0,10.9,1.0,N 
17-05-2013,26.2,78.0,38.9,2.0,SE
18-05-2013,28.0,82.0,0.0,1.0,W 
19-05-2013,29.0,80.0,0.0,2.0,W 
20-05-2013,28.9,82.0,0.0,2.0,NE
21-05-2013,29.4,78.0,0.0,2.0,N 
22-05-2013,29.3,78.0,0.0,1.0,N 
23-05-2013,29.1,81.0,0.0,1.0,NE
24-05-2013,29.5,78.0,0.0,2.0,N 
25-05-2013,29.5,88.0,0.0,2.0,NE
26-05-2013,28.9,81.0,6.7,2.0,N 
27-05-2013,29.1,80.0,0.0,3.0,W 
28-05-2013,28.0,83.0,0.0,2.0,N 
29-05-2013,29.6,74.0,0.0,2.0,N 
30-05-2013,29.5,81.0,2.7,2.0,E 
31-05-2013,28.5,77.0,0.0,2.0,E 
