Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-07-2013,28.5,77.0,0.0,2.0,E 
02-07-2013,27.5,80.0,10.3,2.0,W 
03-07-2013,26.2,88.0,0.8,2.0,N 
04-07-2013,25.3,91.0,21.3,1.0,E 
05-07-2013,24.6,94.0,8.6,1.0,NE
06-07-2013,27.4,84.0,0.0,0.0,E 
07-07-2013,28.1,70.0,0.0,2.0,E 
08-07-2013,28.4,79.0,0.0,2.0,N 
09-07-2013,27.1,81.0,42.3,1.0,N 
10-07-2013,26.4,76.0,0.0,2.0,N 
11-07-2013,26.6,75.0,40.2,1.0,SE
12-07-2013,27.3,82.0,8.4,2.0,NE
13-07-2013,26.2,86.0,24.8,2.0,W 
14-07-2013,26.6,80.0,8888.0,2.0,W 
15-07-2013,27.9,73.0,0.0,1.0,S 
16-07-2013,28.4,68.0,0.0,2.0,E 
17-07-2013,27.9,78.0,5.3,2.0,N 
18-07-2013,26.9,82.0,13.7,1.0,SW
19-07-2013,28.1,76.0,0.0,1.0,E 
20-07-2013,27.7,82.0,0.8,2.0,W 
21-07-2013,27.1,78.0,37.8,1.0,SW
22-07-2013,25.6,78.0,10.3,2.0,E 
23-07-2013,27.8,81.0,0.2,1.0,E 
24-07-2013,27.7,78.0,8888.0,2.0,E 
25-07-2013,28.4,88.0,13.2,2.0,E 
26-07-2013,28.4,81.0,0.0,2.0,E 
27-07-2013,28.0,80.0,0.0,2.0,NE
28-07-2013,27.0,83.0,16.0,2.0,N 
29-07-2013,28.5,74.0,0.0,1.0,NE
30-07-2013,28.1,81.0,2.7,1.0,NE
31-07-2013,27.9,78.0,0.0,1.0,NW
