Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-04-2020,28.1,80.0,21.5,1.0,C 
02-04-2020,29.8,73.0,0.0,2.0,C 
03-04-2020,29.3,77.0,0.1,1.0,C 
04-04-2020,28.9,81.0,5.5,1.0,C 
05-04-2020,28.5,79.0,8888.0,1.0,C 
06-04-2020,27.3,86.0,0.0,1.0,C 
07-04-2020,28.6,77.0,30.6,1.0,C 
08-04-2020,28.8,78.0,0.0,3.0,C 
09-04-2020,28.9,81.0,0.3,1.0,C 
10-04-2020,28.3,83.0,8888.0,1.0,C 
11-04-2020,29.4,78.0,13.8,2.0,C 
12-04-2020,29.6,77.0,0.0,2.0,C 
13-04-2020,27.7,90.0,14.5,1.0,C 
14-04-2020,28.0,85.0,72.0,2.0,C 
15-04-2020,28.1,86.0,5.4,2.0,C 
16-04-2020,29.0,80.0,0.0,1.0,C 
17-04-2020,29.7,76.0,0.0,1.0,C 
18-04-2020,28.7,77.0,0.0,1.0,C 
19-04-2020,29.6,76.0,0.0,2.0,C 
20-04-2020,30.0,78.0,0.0,2.0,C 
21-04-2020,30.0,76.0,0.0,1.0,C 
22-04-2020,30.4,70.0,0.0,1.0,C 
23-04-2020,30.8,73.0,0.0,2.0,C 
24-04-2020,29.3,77.0,0.0,1.0,C 
25-04-2020,29.1,74.0,0.0,1.0,C 
26-04-2020,29.4,77.0,0.0,2.0,C 
27-04-2020,27.7,84.0,13.5,1.0,C 
28-04-2020,27.8,82.0,1.2,1.0,C 
29-04-2020,28.3,78.0,4.4,1.0,C 
30-04-2020,28.6,82.0,0.0,1.0,C 
