Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-10-2020,30.3,70.0,,2.0,C 
02-10-2020,29.4,72.0,0.0,2.0,C 
03-10-2020,27.8,78.0,0.0,1.0,C 
04-10-2020,28.4,74.0,12.5,3.0,NW
05-10-2020,28.8,68.0,17.3,2.0,C 
06-10-2020,28.8,67.0,,1.0,C 
07-10-2020,29.7,68.0,0.0,1.0,C 
08-10-2020,29.3,71.0,,2.0,C 
09-10-2020,28.7,77.0,8.0,2.0,C 
10-10-2020,28.8,75.0,0.0,1.0,C 
11-10-2020,28.5,77.0,6.6,1.0,C 
12-10-2020,29.7,68.0,,1.0,C 
13-10-2020,29.5,70.0,,2.0,C 
14-10-2020,29.8,70.0,0.0,2.0,C 
15-10-2020,30.0,67.0,0.0,1.0,C 
16-10-2020,28.4,75.0,,1.0,C 
17-10-2020,28.7,75.0,48.5,2.0,C 
18-10-2020,28.8,75.0,0.0,1.0,C 
19-10-2020,28.6,79.0,0.0,2.0,C 
20-10-2020,28.6,78.0,10.5,2.0,C 
21-10-2020,27.3,82.0,24.6,2.0,C 
22-10-2020,28.8,76.0,57.6,2.0,W 
23-10-2020,29.8,68.0,0.0,1.0,C 
24-10-2020,29.2,72.0,,2.0,C 
25-10-2020,28.2,78.0,,1.0,C 
26-10-2020,27.4,82.0,0.8,1.0,C 
27-10-2020,27.0,82.0,5.4,2.0,C 
28-10-2020,28.3,80.0,15.0,2.0,C 
29-10-2020,29.4,74.0,1.5,1.0,C 
30-10-2020,29.1,76.0,,1.0,C 
31-10-2020,28.1,77.0,0.0,2.0,C 
