Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-06-2020,30.3,73.0,0.6,2.0,C 
02-06-2020,29.6,74.0,,2.0,E 
03-06-2020,28.7,80.0,4.5,2.0,C 
04-06-2020,29.5,72.0,0.0,1.0,C 
05-06-2020,29.7,74.0,,1.0,C 
06-06-2020,28.9,76.0,0.2,1.0,C 
07-06-2020,29.9,71.0,,1.0,C 
08-06-2020,29.5,75.0,0.0,1.0,C 
09-06-2020,28.7,80.0,0.0,1.0,C 
10-06-2020,29.4,78.0,8888.0,2.0,C 
11-06-2020,29.8,75.0,0.0,2.0,C 
12-06-2020,,,3.5,2.0,C 
13-06-2020,29.4,74.0,,2.0,C 
14-06-2020,30.3,72.0,,1.0,C 
15-06-2020,30.1,76.0,,1.0,C 
16-06-2020,30.0,73.0,0.0,1.0,C 
17-06-2020,30.3,69.0,,1.0,C 
18-06-2020,29.9,74.0,,1.0,C 
19-06-2020,29.3,75.0,,1.0,C 
20-06-2020,29.3,74.0,5.8,1.0,C 
21-06-2020,28.9,77.0,0.0,1.0,C 
22-06-2020,28.8,77.0,,1.0,C 
23-06-2020,28.0,80.0,6.5,1.0,C 
24-06-2020,28.7,73.0,0.0,1.0,C 
25-06-2020,29.6,70.0,,1.0,C 
26-06-2020,28.9,78.0,0.0,1.0,C 
27-06-2020,29.3,75.0,,2.0,C 
28-06-2020,29.5,71.0,0.0,2.0,C 
29-06-2020,29.8,68.0,0.0,2.0,C 
30-06-2020,29.7,72.0,,1.0,C 
