Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-06-2010,29.2,78.0,43.8,3.0,NW,55,20,35,31,20
02-06-2010,29.0,81.0,0.0,,,58,14,42,93,26
03-06-2010,30.1,76.0,0.0,3.0,E ,72,19,38,55,22
04-06-2010,29.2,76.0,26.0,3.0,E ,59,18,36,30,19
05-06-2010,27.8,86.0,16.9,2.0,N ,57,15,39,87,21
06-06-2010,28.1,82.0,0.0,2.0,N ,59,18,47,42,25
07-06-2010,28.0,84.0,9.8,2.0,N ,70,16,39,52,21
08-06-2010,27.2,84.0,0.6,3.0,NW,77,19,95,18,30
09-06-2010,28.3,76.0,0.0,2.0,E ,54,20,36,45,25
10-06-2010,28.6,78.0,0.0,3.0,E ,79,23,46,34,24
11-06-2010,29.7,76.0,0.0,3.0,S ,60,21,33,27,14
12-06-2010,29.4,76.0,2.0,2.0,E ,64,20,39,23,13
13-06-2010,28.7,77.0,0.0,3.0,N ,59,15,64,29,15
14-06-2010,29.7,76.0,0.0,2.0,N ,55,22,31,29,14
15-06-2010,28.8,76.0,0.0,3.0,W ,57,20,34,31,20
16-06-2010,25.7,87.0,9.3,2.0,W ,55,17,71,27,38
17-06-2010,27.3,83.0,0.0,2.0,E ,75,21,71,30,29
18-06-2010,28.2,79.0,9.0,2.0,N ,74,21,50,74,29
19-06-2010,27.2,84.0,0.4,3.0,E ,59,14,37,71,26
20-06-2010,28.2,78.0,0.4,3.0,E ,49,15,23,28,9
21-06-2010,29.4,75.0,0.0,3.0,SE,51,18,31,28,13
22-06-2010,29.3,70.0,0.0,2.0,E ,58,17,36,41,21
23-06-2010,28.7,69.0,5.4,3.0,E ,64,17,32,41,23
24-06-2010,28.5,83.0,7.0,2.0,E ,0,0,30,0,0
25-06-2010,27.2,84.0,0.3,2.0,E ,0,0,0,0,0
26-06-2010,28.7,78.0,0.5,2.0,S ,56,19,30,44,22
27-06-2010,29.1,74.0,0.0,2.0,E ,69,18,46,55,25
28-06-2010,29.7,78.0,0.0,3.0,E ,60,15,40,36,19
29-06-2010,28.0,80.0,2.4,3.0,E ,65,17,34,33,14
30-06-2010,28.4,77.0,0.0,3.0,S ,50,17,29,22,12
