Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-02-2019,27.0,83.0,8.1,1.0,C ,61,20,47,93,12
02-02-2019,27.9,80.0,2.2,2.0,C ,61,37,47,79,14
03-02-2019,28.0,83.0,0.0,1.0,C ,64,26,34,95,13
04-02-2019,28.5,80.0,14.0,2.0,C ,56,27,27,86,10
05-02-2019,28.5,80.0,0.0,1.0,C ,57,20,36,80,10
06-02-2019,27.4,84.0,4.5,1.0,C ,52,26,20,75,13
07-02-2019,29.2,77.0,4.2,1.0,C ,70,39,34,65,19
08-02-2019,28.4,83.0,0.0,2.0,C ,63,44,23,132,18
09-02-2019,28.8,74.0,0.0,1.0,C ,59,24,25,144,22
10-02-2019,27.9,82.0,0.0,2.0,C ,59,23,28,81,17
11-02-2019,26.8,83.0,20.1,1.0,C ,37,19,19,71,16
12-02-2019,27.8,82.0,14.5,2.0,W ,56,34,36,94,17
13-02-2019,28.4,78.0,49.0,1.0,C ,67,26,43,71,18
14-02-2019,28.7,76.0,0.0,1.0,C ,73,35,39,91,17
15-02-2019,28.2,79.0,0.0,1.0,C ,54,23,19,89,14
16-02-2019,27.6,84.0,20.5,1.0,C ,42,21,15,111,12
17-02-2019,27.5,80.0,45.0,1.0,C ,55,20,20,79,12
18-02-2019,29.0,76.0,0.0,2.0,C ,51,23,31,88,22
19-02-2019,29.3,76.0,0.0,1.0,C ,72,26,31,123,21
20-02-2019,28.1,84.0,24.0,1.0,C ,69,24,41,70,23
21-02-2019,27.6,86.0,21.7,1.0,C ,69,26,29,86,18
22-02-2019,27.8,80.0,10.4,2.0,C ,60,34,34,77,19
23-02-2019,27.8,82.0,27.0,2.0,C ,42,22,24,102,15
24-02-2019,28.4,77.0,2.4,2.0,C ,57,26,29,88,14
25-02-2019,29.2,76.0,0.0,2.0,NW,59,28,32,115,12
26-02-2019,29.7,76.0,0.0,2.0,C ,61,29,25,88,14
27-02-2019,29.1,83.0,0.0,1.0,C ,64,22,24,67,17
28-02-2019,29.1,82.0,2.5,1.0,C ,56,21,22,98,13
