Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-06-2011,29.8,73.0,0.0,3.0,N ,91.0,21.0,70.0,82.0,23.0
02-06-2011,29.9,71.0,0.0,3.0,S ,68.0,17.0,25.0,65.0,13.0
03-06-2011,29.4,74.0,0.0,3.0,E ,65.0,19.0,18.0,50.0,10.0
04-06-2011,29.0,76.0,0.2,3.0,E ,73.0,21.0,17.0,56.0,11.0
05-06-2011,28.2,80.0,30.6,2.0,W ,77.0,17.0,28.0,54.0,15.0
06-06-2011,28.4,80.0,0.0,3.0,N ,70.0,17.0,37.0,81.0,21.0
07-06-2011,28.9,79.0,10.0,3.0,N ,66.0,15.0,41.0,92.0,20.0
08-06-2011,28.8,79.0,2.2,2.0,E ,90.0,20.0,35.0,85.0,31.0
09-06-2011,28.6,78.0,0.0,3.0,E ,82.0,15.0,37.0,121.0,27.0
10-06-2011,29.0,72.0,0.0,2.0,E ,71.0,18.0,32.0,93.0,19.0
11-06-2011,29.0,73.0,0.0,2.0,S ,65.0,22.0,39.0,94.0,20.0
12-06-2011,29.0,72.0,0.0,3.0,S ,93.0,21.0,29.0,84.0,25.0
13-06-2011,29.1,72.0,0.0,3.0,E ,63.0,18.0,29.0,91.0,20.0
14-06-2011,28.7,73.0,2.6,3.0,SW,88.0,23.0,27.0,93.0,20.0
15-06-2011,29.0,74.0,0.0,3.0,E ,104.0,23.0,41.0,137.0,23.0
16-06-2011,29.1,64.0,0.0,3.0,E ,110.0,23.0,35.0,103.0,19.0
17-06-2011,28.7,64.0,0.0,3.0,E ,105.0,20.0,34.0,81.0,24.0
18-06-2011,27.9,64.0,0.0,3.0,E ,85.0,15.0,24.0,128.0,20.0
19-06-2011,28.5,66.0,0.0,3.0,SW,108.0,12.0,29.0,119.0,25.0
20-06-2011,28.6,69.0,0.0,2.0,E ,109.0,13.0,32.0,88.0,27.0
21-06-2011,29.1,65.0,0.0,3.0,E ,97.0,19.0,30.0,82.0,26.0
22-06-2011,28.9,68.0,0.0,3.0,S ,112.0,22.0,29.0,92.0,21.0
23-06-2011,28.9,70.0,0.0,3.0,S ,109.0,13.0,29.0,94.0,39.0
24-06-2011,28.8,73.0,0.0,3.0,E ,107.0,16.0,29.0,85.0,16.0
25-06-2011,28.6,71.0,0.0,3.0,E ,87.0,11.0,27.0,79.0,13.0
26-06-2011,28.3,70.0,0.0,3.0,E ,103.0,12.0,19.0,73.0,13.0
27-06-2011,29.4,68.0,13.0,2.0,E ,85.0,12.0,23.0,49.0,19.0
28-06-2011,27.5,83.0,0.2,3.0,W ,72.0,10.0,28.0,122.0,20.0
29-06-2011,28.3,78.0,0.0,3.0,W ,68.0,15.0,27.0,157.0,20.0
30-06-2011,27.0,84.0,11.7,2.0,N ,80.0,16.0,33.0,127.0,22.0
,,,,,,,,,,
