Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-09-2011,29.5,71.0,0.0,3.0,E ,68.0,10.0,13.0,97.0,14.0
02-09-2011,29.5,67.0,0.0,3.0,E ,92.0,11.0,25.0,76.0,10.0
03-09-2011,28.9,67.0,0.0,3.0,SW,79.0,9.0,12.0,102.0,11.0
04-09-2011,29.0,66.0,0.0,2.0,N ,94.0,11.0,17.0,98.0,14.0
05-09-2011,29.0,67.0,0.0,3.0,E ,154.0,12.0,28.0,79.0,14.0
06-09-2011,29.4,63.0,0.0,3.0,E ,112.0,12.0,22.0,71.0,13.0
07-09-2011,29.4,65.0,0.0,3.0,E ,120.0,14.0,25.0,89.0,15.0
08-09-2011,29.5,69.0,0.0,3.0,SW,92.0,16.0,28.0,159.0,16.0
09-09-2011,28.7,60.0,0.0,2.0,E ,120.0,14.0,25.0,136.0,22.0
10-09-2011,28.8,65.0,0.0,3.0,SW,94.0,13.0,22.0,117.0,16.0
11-09-2011,29.1,65.0,0.0,3.0,W ,98.0,11.0,17.0,99.0,16.0
12-09-2011,29.6,62.0,0.0,3.0,E ,122.0,14.0,27.0,86.0,16.0
13-09-2011,29.6,68.0,0.0,3.0,SE,113.0,15.0,28.0,141.0,22.0
14-09-2011,29.7,70.0,0.0,3.0,E ,88.0,14.0,25.0,70.0,12.0
15-09-2011,28.6,72.0,2.2,3.0,E ,108.0,19.0,26.0,82.0,17.0
16-09-2011,28.7,72.0,50.4,3.0,E ,94.0,13.0,34.0,89.0,20.0
17-09-2011,27.8,79.0,0.0,3.0,N ,100.0,11.0,30.0,89.0,19.0
18-09-2011,28.8,74.0,0.0,3.0,E ,148.0,12.0,26.0,87.0,16.0
19-09-2011,28.7,69.0,0.0,2.0,SW,87.0,15.0,31.0,104.0,22.0
20-09-2011,28.8,71.0,0.0,2.0,N ,81.0,16.0,31.0,125.0,23.0
21-09-2011,28.9,70.0,0.0,3.0,N ,95.0,19.0,52.0,130.0,19.0
22-09-2011,29.0,67.0,0.0,3.0,E ,76.0,19.0,29.0,177.0,30.0
23-09-2011,29.5,68.0,0.0,3.0,SW,92.0,26.0,28.0,201.0,22.0
24-09-2011,29.0,68.0,0.0,2.0,E ,88.0,19.0,25.0,138.0,22.0
25-09-2011,29.0,70.0,0.0,2.0,E ,92.0,16.0,20.0,102.0,16.0
26-09-2011,29.0,68.0,0.0,3.0,E ,80.0,25.0,24.0,147.0,18.0
27-09-2011,28.7,68.0,0.0,3.0,W ,78.0,26.0,27.0,119.0,28.0
28-09-2011,28.7,68.0,0.0,2.0,W ,91.0,24.0,27.0,127.0,19.0
29-09-2011,27.9,74.0,0.0,2.0,N ,81.0,17.0,29.0,147.0,21.0
30-09-2011,28.8,70.0,0.0,3.0,E ,100.0,23.0,28.0,112.0,23.0
,,,,,,,,,,
