Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-09-2014,29.3,70.0,0.0,2.0,E ,68.0,16.0,20.0,75.0,15.0
02-09-2014,29.1,72.0,0.0,1.0,E ,73.0,16.0,27.0,93.0,17.0
03-09-2014,29.4,72.0,0.0,0.0,SE,87.0,17.0,26.0,101.0,18.0
04-09-2014,29.2,75.0,0.0,1.0,N ,85.0,15.0,29.0,115.0,18.0
05-09-2014,29.0,74.0,0.0,2.0,N ,76.0,16.0,32.0,88.0,25.0
06-09-2014,27.7,70.0,0.0,0.0,W ,61.0,14.0,30.0,97.0,18.0
07-09-2014,28.6,75.0,0.0,2.0,E ,68.0,15.0,27.0,89.0,18.0
08-09-2014,28.8,66.0,0.0,2.0,N ,77.0,16.0,27.0,80.0,21.0
09-09-2014,29.7,63.0,0.0,2.0,N ,86.0,16.0,28.0,106.0,21.0
10-09-2014,28.5,70.0,0.0,2.0,E ,75.0,17.0,27.0,83.0,21.0
11-09-2014,29.1,62.0,0.0,2.0,E ,81.0,19.0,25.0,89.0,17.0
12-09-2014,29.6,59.0,0.0,2.0,E ,79.0,17.0,24.0,87.0,22.0
13-09-2014,29.7,59.0,0.0,1.0,E ,79.0,17.0,22.0,91.0,20.0
14-09-2014,29.8,59.0,0.0,2.0,E ,77.0,17.0,16.0,88.0,19.0
15-09-2014,29.0,61.0,0.0,2.0,N ,72.0,18.0,27.0,102.0,22.0
16-09-2014,29.0,60.0,0.0,2.0,E ,83.0,17.0,27.0,112.0,24.0
17-09-2014,29.2,58.0,0.0,3.0,E ,82.0,18.0,21.0,75.0,18.0
18-09-2014,30.3,61.0,0.0,2.0,E ,80.0,20.0,24.0,81.0,18.0
19-09-2014,29.9,67.0,0.0,3.0,E ,77.0,16.0,21.0,69.0,14.0
20-09-2014,29.3,68.0,0.1,2.0,E ,74.0,19.0,18.0,86.0,15.0
21-09-2014,28.3,75.0,0.0,2.0,N ,77.0,15.0,38.0,90.0,21.0
22-09-2014,29.1,63.0,0.0,3.0,E ,72.0,15.0,31.0,79.0,19.0
23-09-2014,29.7,55.0,0.0,2.0,S ,69.0,16.0,26.0,76.0,16.0
24-09-2014,30.4,52.0,0.0,2.0,E ,99.0,21.0,20.0,63.0,16.0
25-09-2014,28.9,64.0,0.0,1.0,N ,78.0,19.0,28.0,124.0,24.0
26-09-2014,29.5,68.0,0.0,2.0,N ,93.0,18.0,28.0,107.0,22.0
27-09-2014,29.2,66.0,0.0,1.0,N ,85.0,21.0,27.0,78.0,21.0
28-09-2014,29.0,64.0,0.0,2.0,N ,90.0,17.0,32.0,79.0,20.0
29-09-2014,29.8,64.0,0.0,2.0,E ,78.0,15.0,28.0,93.0,17.0
30-09-2014,29.2,69.0,0.0,2.0,N ,74.0,26.0,31.0,77.0,24.0
,,,,,,,,,,
