Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-07-2012,28.3,62.0,0.0,3.0,E ,88,25,19,81,17
02-07-2012,27.6,68.0,0.0,3.0,E ,134,28,30,80,19
03-07-2012,29.2,64.0,0.0,3.0,E ,106,31,33,72,17
04-07-2012,28.0,75.0,0.0,3.0,E ,85,26,40,98,23
05-07-2012,28.2,72.0,0.0,3.0,E ,86,29,36,82,22
06-07-2012,28.1,69.0,0.0,2.0,E ,97,30,35,77,19
07-07-2012,28.3,68.0,0.0,3.0,NE,127,20,23,101,18
08-07-2012,28.5,70.0,0.0,2.0,NE,140,19,34,112,17
09-07-2012,28.7,71.0,0.0,2.0,NE,114,18,43,125,33
10-07-2012,28.4,74.0,0.0,3.0,NE,116,23,37,119,25
11-07-2012,29.4,72.0,0.0,3.0,NE,105,27,33,88,27
12-07-2012,28.6,70.0,21.0,3.0,NE,86,31,33,131,20
13-07-2012,27.7,77.0,0.0,2.0,E ,106,27,44,130,30
14-07-2012,28.2,72.0,0.0,3.0,E ,107,25,41,147,29
15-07-2012,28.4,71.0,0.0,2.0,E ,145,28,36,84,21
16-07-2012,28.7,71.0,0.0,3.0,NE,118,27,37,92,28
17-07-2012,28.5,69.0,0.0,3.0,NE,72,23,32,126,25
18-07-2012,28.5,69.0,0.0,2.0,E ,76,21,32,128,30
19-07-2012,28.0,74.0,0.0,2.0,E ,110,33,53,113,28
20-07-2012,28.0,76.0,0.0,2.0,E ,77,28,35,77,18
21-07-2012,28.2,76.0,0.0,2.0,NE,73,24,28,113,19
22-07-2012,28.7,75.0,0.0,3.0,NE,120,17,19,87,16
23-07-2012,28.1,68.0,0.0,3.0,NE,106,26,38,151,28
24-07-2012,29.4,65.0,0.0,2.0,NE,125,28,36,141,29
25-07-2012,28.5,69.0,0.0,2.0,E ,107,29,34,290,25
26-07-2012,28.6,70.0,0.0,2.0,NE,138,30,35,283,32
27-07-2012,27.9,72.0,0.0,3.0,NE,114,40,37,276,29
28-07-2012,28.6,68.0,0.0,2.0,NE,148,28,36,288,26
29-07-2012,28.1,66.0,0.0,2.0,NE,150,22,24,234,16
30-07-2012,27.9,70.0,0.0,3.0,NE,107,21,33,215,20
31-07-2012,28.1,70.0,0.0,2.0,NE,107,24,36,221,21
