Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-09-2012,28.6,62.0,0.0,2.0,E ,77.0,31.0,25.0,99.0,19.0
02-09-2012,27.7,64.0,0.0,2.0,E ,128.0,40.0,25.0,127.0,20.0
03-09-2012,29.1,62.0,0.0,3.0,E ,77.0,26.0,32.0,97.0,20.0
04-09-2012,28.6,64.0,0.0,3.0,NE,82.0,33.0,29.0,89.0,22.0
05-09-2012,28.7,66.0,0.0,3.0,E ,71.0,29.0,33.0,112.0,26.0
06-09-2012,28.6,68.0,0.0,3.0,NE,84.0,27.0,31.0,124.0,20.0
07-09-2012,28.7,71.0,0.0,2.0,E ,78.0,26.0,31.0,109.0,21.0
08-09-2012,28.9,71.0,0.0,3.0,E ,74.0,25.0,27.0,65.0,19.0
09-09-2012,29.1,70.0,0.0,3.0,NE,71.0,24.0,18.0,96.0,21.0
10-09-2012,28.5,77.0,0.0,3.0,E ,71.0,23.0,35.0,122.0,20.0
11-09-2012,29.1,70.0,0.0,2.0,N ,78.0,27.0,34.0,175.0,26.0
12-09-2012,28.7,61.0,0.0,3.0,NE,82.0,31.0,49.0,167.0,21.0
13-09-2012,29.2,64.0,0.0,3.0,NE,70.0,30.0,29.0,79.0,27.0
14-09-2012,28.7,69.0,0.0,2.0,NE,84.0,37.0,28.0,144.0,25.0
15-09-2012,28.4,72.0,0.0,2.0,NE,131.0,54.0,27.0,218.0,29.0
16-09-2012,29.3,71.0,0.0,2.0,N ,111.0,15.0,25.0,219.0,23.0
17-09-2012,29.4,69.0,0.0,3.0,E ,178.0,20.0,38.0,224.0,19.0
18-09-2012,29.4,71.0,0.0,2.0,N ,100.0,22.0,36.0,244.0,20.0
19-09-2012,29.5,70.0,0.0,3.0,NE,101.0,33.0,34.0,89.0,18.0
20-09-2012,29.1,71.0,0.0,2.0,NE,71.0,24.0,31.0,216.0,15.0
21-09-2012,29.1,72.0,0.0,2.0,E ,79.0,27.0,34.0,258.0,27.0
22-09-2012,29.1,67.0,19.2,3.0,E ,110.0,31.0,45.0,193.0,20.0
23-09-2012,28.5,80.0,0.0,3.0,NE,102.0,22.0,21.0,176.0,17.0
24-09-2012,29.0,73.0,0.3,2.0,NE,81.0,26.0,34.0,245.0,20.0
25-09-2012,28.4,75.0,0.0,2.0,E ,77.0,26.0,37.0,238.0,20.0
26-09-2012,29.5,72.0,0.0,3.0,NE,86.0,31.0,35.0,221.0,23.0
27-09-2012,29.3,69.0,0.0,2.0,NE,65.0,26.0,32.0,222.0,25.0
28-09-2012,28.4,71.0,0.0,2.0,E ,74.0,33.0,31.0,146.0,22.0
29-09-2012,29.2,68.0,0.0,2.0,N ,109.0,38.0,52.0,210.0,27.0
30-09-2012,29.7,72.0,0.0,2.0,E ,89.0,32.0,52.0,215.0,18.0
,,,,,,,,,,
