Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-12-2012,29.1,76.0,0.0,2.0,NW,59,30,61,106,18
02-12-2012,29.3,78.0,1.5,3.0,NW,66,26,85,222,15
03-12-2012,29.2,72.0,0.0,3.0,NW,52,27,58,212,14
04-12-2012,28.8,72.0,1.8,3.0,NW,46,31,64,202,16
05-12-2012,27.6,78.0,12.0,3.0,NW,57,39,35,197,11
06-12-2012,26.2,88.0,4.3,2.0,NW,63,34,37,219,21
07-12-2012,27.9,79.0,3.0,3.0,NW,74,13,58,221,19
08-12-2012,28.7,77.0,0.0,3.0,E ,57,9,26,210,14
09-12-2012,28.8,77.0,0.0,2.0,NW,58,7,38,228,16
10-12-2012,28.5,76.0,0.0,3.0,NW,60,4,28,229,16
11-12-2012,27.8,78.0,3.2,2.0,NW,70,13,31,209,19
12-12-2012,28.0,83.0,0.0,2.0,NW,72,16,33,163,19
13-12-2012,28.3,76.0,2.5,3.0,E ,64,6,39,135,24
14-12-2012,27.2,87.0,15.6,3.0,NW,68,7,42,223,30
15-12-2012,29.2,75.0,0.0,4.0,NW,63,5,61,214,17
16-12-2012,28.3,81.0,0.0,3.0,NW,59,8,20,215,18
17-12-2012,28.0,79.0,3.7,3.0,NW,53,7,32,124,20
18-12-2012,27.6,78.0,12.0,3.0,NW,49,8,39,107,19
19-12-2012,29.6,72.0,0.0,4.0,NW,65,6,51,168,18
20-12-2012,28.5,78.0,0.0,2.0,NW,66,12,33,155,20
21-12-2012,27.3,80.0,45.7,3.0,NW,55,9,29,185,14
22-12-2012,27.2,82.0,42.2,3.0,NW,52,2,39,217,12
23-12-2012,27.1,84.0,0.7,3.0,NW,43,4,35,209,13
24-12-2012,28.0,77.0,0.0,3.0,NW,53,9,21,178,13
25-12-2012,27.7,84.0,54.2,3.0,NW,45,4,20,192,10
26-12-2012,28.2,76.0,0.0,3.0,NW,38,3,31,205,16
27-12-2012,29.4,73.0,0.0,3.0,NW,45,6,30,218,12
28-12-2012,27.7,82.0,17.6,3.0,NW,47,4,23,210,11
29-12-2012,27.3,82.0,3.0,3.0,NW,40,4,26,215,14
30-12-2012,28.2,80.0,1.1,4.0,NW,38,4,20,215,10
,,,,,,36,2,15,153,7
