Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-02-2012,27.4,83.0,0.7,3.0,W ,81.0,44.0,68.0,105.0,21.0
02-02-2012,27.7,78.0,0.6,3.0,W ,54.0,52.0,34.0,74.0,17.0
03-02-2012,26.6,81.0,13.9,3.0,W ,55.0,31.0,44.0,59.0,14.0
04-02-2012,27.2,79.0,0.0,2.0,W ,59.0,29.0,41.0,57.0,12.0
05-02-2012,28.5,77.0,0.0,3.0,W ,61.0,23.0,53.0,90.0,22.0
06-02-2012,28.1,76.0,0.0,2.0,W ,61.0,26.0,34.0,70.0,13.0
07-02-2012,28.6,76.0,0.0,2.0,W ,55.0,22.0,34.0,72.0,17.0
08-02-2012,28.8,76.0,9.2,3.0,SW,78.0,13.0,29.0,72.0,14.0
09-02-2012,28.9,72.0,0.0,3.0,W ,50.0,12.0,37.0,78.0,13.0
10-02-2012,27.7,78.0,0.7,3.0,W ,49.0,13.0,25.0,112.0,13.0
11-02-2012,28.2,78.0,12.4,3.0,NW,64.0,17.0,46.0,134.0,13.0
12-02-2012,28.5,78.0,0.8,3.0,W ,40.0,11.0,20.0,91.0,12.0
13-02-2012,28.7,72.0,0.0,1.0,N ,40.0,11.0,37.0,171.0,24.0
14-02-2012,28.7,79.0,3.0,3.0,NE,80.0,17.0,53.0,100.0,24.0
15-02-2012,28.7,77.0,0.0,2.0,W ,60.0,16.0,42.0,157.0,23.0
16-02-2012,29.0,76.0,0.0,2.0,N ,84.0,16.0,34.0,93.0,25.0
17-02-2012,28.7,75.0,0.0,3.0,W ,123.0,44.0,41.0,154.0,26.0
18-02-2012,29.1,70.0,0.2,2.0,N ,57.0,24.0,28.0,100.0,17.0
19-02-2012,26.8,82.0,16.0,2.0,N ,62.0,24.0,28.0,123.0,17.0
20-02-2012,28.1,80.0,8.3,2.0,SW,59.0,52.0,36.0,83.0,25.0
21-02-2012,28.5,78.0,14.6,2.0,W ,68.0,41.0,47.0,175.0,22.0
22-02-2012,28.8,79.0,0.0,2.0,N ,66.0,31.0,39.0,168.0,13.0
23-02-2012,29.6,74.0,0.0,2.0,N ,61.0,23.0,31.0,147.0,13.0
24-02-2012,29.8,76.0,0.0,2.0,N ,73.0,26.0,32.0,151.0,19.0
25-02-2012,29.3,75.0,0.0,3.0,W ,66.0,26.0,51.0,160.0,19.0
26-02-2012,27.9,79.0,6.1,3.0,SW,60.0,18.0,22.0,162.0,15.0
27-02-2012,27.5,81.0,0.0,2.0,N ,50.0,33.0,45.0,114.0,16.0
28-02-2012,29.0,79.0,8.0,3.0,S ,77.0,53.0,48.0,232.0,22.0
29-02-2012,27.6,85.0,16.0,3.0,NW,81.0,51.0,39.0,170.0,18.0
,,,,,,,,,,
,,,,,,,,,,
