Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-02-2020,26.1,92.0,48.5,1.0,C ,57,30,39,73,14
02-02-2020,26.8,88.0,128.9,1.0,C ,52,30,35,64,12
03-02-2020,27.0,87.0,16.6,1.0,C ,59,30,50,46,15
04-02-2020,27.0,86.0,20.9,2.0,C ,43,30,53,51,14
05-02-2020,27.8,84.0,0.5,0.0,C ,67,30,57,52,12
06-02-2020,26.7,89.0,6.6,1.0,C ,63,30,26,50,18
07-02-2020,26.6,90.0,0.6,2.0,NW,55,28,28,50,16
08-02-2020,26.7,86.0,125.2,1.0,C ,74,30,24,67,12
09-02-2020,26.4,85.0,9.0,1.0,C ,48,30,35,50,12
10-02-2020,29.1,76.0,18.6,2.0,C ,51,31,27,91,15
11-02-2020,29.9,72.0,0.0,2.0,C ,75,32,26,98,16
12-02-2020,29.5,74.0,0.0,1.0,C ,65,35,19,126,19
13-02-2020,28.6,77.0,0.0,1.0,C ,63,33,23,83,20
14-02-2020,27.6,84.0,0.0,1.0,C ,81,33,36,60,18
15-02-2020,28.3,83.0,4.7,1.0,C ,74,26,51,191,17
16-02-2020,27.4,85.0,0.0,2.0,C ,70,23,35,118,16
17-02-2020,27.0,82.0,26.5,1.0,C ,43,21,30,170,12
18-02-2020,27.6,84.0,7.2,1.0,C ,62,30,55,182,15
19-02-2020,27.5,83.0,17.7,2.0,NW,54,22,28,62,11
20-02-2020,27.1,87.0,31.0,2.0,W ,43,20,21,73,13
21-02-2020,28.0,82.0,57.0,2.0,C ,35,20,25,80,14
22-02-2020,28.1,84.0,56.8,2.0,C ,58,19,75,85,13
23-02-2020,28.3,84.0,125.7,3.0,NW,39,15,37,88,9
24-02-2020,28.6,81.0,6.6,2.0,W ,32,19,21,89,9
25-02-2020,27.1,88.0,277.5,1.0,C ,40,19,25,92,13
26-02-2020,28.6,80.0,3.0,1.0,C ,52,19,27,89,13
27-02-2020,28.0,83.0,22.0,2.0,C ,54,18,40,84,13
28-02-2020,27.4,88.0,31.5,2.0,C ,56,21,33,121,16
29-02-2020,27.3,91.0,0.6,1.0,C ,64,22,52,144,13
