Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-06-2020,30.3,73.0,0.6,2.0,C ,61,23,22,69,10
02-06-2020,29.6,74.0,,2.0,E ,50,22,20,57,8
03-06-2020,28.7,80.0,4.5,2.0,C ,47,21,14,48,11
04-06-2020,29.5,72.0,0.0,1.0,C ,56,31,18,41,11
05-06-2020,29.7,74.0,,1.0,C ,62,24,17,96,12
06-06-2020,28.9,76.0,0.2,1.0,C ,69,24,16,98,14
07-06-2020,29.9,71.0,,1.0,C ,66,26,19,96,15
08-06-2020,29.5,75.0,0.0,1.0,C ,72,23,23,56,12
09-06-2020,28.7,80.0,0.0,1.0,C ,81,24,38,61,13
10-06-2020,29.4,78.0,0.0,2.0,C ,67,21,24,61,14
11-06-2020,29.8,75.0,0.0,2.0,C ,63,24,17,79,10
12-06-2020,,,3.5,2.0,C ,55,22,14,97,13
13-06-2020,29.4,74.0,,2.0,C ,68,24,14,99,12
14-06-2020,30.3,72.0,,1.0,C ,64,30,17,97,12
15-06-2020,30.1,76.0,,1.0,C ,76,23,18,95,13
16-06-2020,30.0,73.0,0.0,1.0,C ,74,24,24,59,11
17-06-2020,30.3,69.0,,1.0,C ,74,23,20,73,12
18-06-2020,29.9,74.0,,1.0,C ,67,24,20,79,9
19-06-2020,29.3,75.0,,1.0,C ,57,22,14,75,11
20-06-2020,29.3,74.0,5.8,1.0,C ,73,23,20,92,17
21-06-2020,28.9,77.0,0.0,1.0,C ,67,22,17,90,10
22-06-2020,28.8,77.0,,1.0,C ,71,25,19,69,11
23-06-2020,28.0,80.0,6.5,1.0,C ,58,22,21,70,15
24-06-2020,28.7,73.0,0.0,1.0,C ,58,22,16,124,19
25-06-2020,29.6,70.0,,1.0,C ,80,25,53,85,23
26-06-2020,28.9,78.0,0.0,1.0,C ,78,24,23,97,19
27-06-2020,29.3,75.0,,2.0,C ,75,25,18,69,14
28-06-2020,29.5,71.0,0.0,2.0,C ,80,25,16,81,11
29-06-2020,29.8,68.0,0.0,2.0,C ,78,24,15,90,15
30-06-2020,29.7,72.0,,1.0,C ,79,24,18,86,15
