Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-03-2020,27.7,89.0,12.0,2.0,NW,22,---,35,213,11
02-03-2020,28.7,81.0,63.6,2.0,C ,22,---,---,201,15
03-03-2020,28.8,79.0,0.0,2.0,C ,54,---,39,152,13
04-03-2020,28.5,82.0,0.0,1.0,C ,59,---,32,206,5
05-03-2020,28.0,79.0,19.6,1.0,C ,24,17,52,95,3
06-03-2020,28.8,78.0,2.0,2.0,C ,34,27,40,54,7
07-03-2020,28.8,73.0,0.0,2.0,C ,30,24,40,58,5
08-03-2020,28.6,77.0,0.0,2.0,W ,52,22,38,59,7
09-03-2020,29.7,71.0,0.0,3.0,W ,32,21,39,43,4
10-03-2020,30.1,71.0,0.0,2.0,C ,25,20,36,41,4
11-03-2020,29.6,78.0,0.0,2.0,C ,34,20,46,63,4
12-03-2020,27.6,85.0,7.7,1.0,C ,44,19,58,72,10
13-03-2020,28.5,76.0,29.2,1.0,C ,32,19,51,69,6
14-03-2020,29.4,79.0,0.0,2.0,C ,66,22,59,179,8
15-03-2020,29.3,80.0,2.0,2.0,C ,53,18,63,92,8
16-03-2020,28.9,77.0,3.6,1.0,C ,48,19,62,70,9
17-03-2020,28.9,78.0,4.8,2.0,C ,40,18,38,101,9
18-03-2020,27.6,86.0,0.4,1.0,C ,45,18,35,90,6
19-03-2020,28.1,83.0,0.2,2.0,C ,69,---,33,99,7
20-03-2020,27.4,82.0,16.0,1.0,C ,51,---,11,83,8
21-03-2020,28.1,81.0,10.8,1.0,C ,42,---,15,84,6
22-03-2020,27.2,84.0,17.6,1.0,C ,27,---,5,71,7
23-03-2020,28.2,81.0,22.5,1.0,C ,52,---,14,105,7
24-03-2020,28.8,78.0,0.4,2.0,C ,70,---,25,93,11
25-03-2020,28.4,81.0,0.3,1.0,C ,34,---,6,99,5
26-03-2020,28.8,78.0,0.0,1.0,C ,44,---,9,67,5
27-03-2020,28.7,81.0,0.9,1.0,C ,40,---,6,117,5
28-03-2020,29.0,81.0,0.0,1.0,C ,58,11,12,124,6
29-03-2020,29.4,78.0,0.0,1.0,C ,65,14,11,91,7
30-03-2020,27.7,84.0,0.0,1.0,C ,53,9,10,76,5
31-03-2020,28.1,84.0,7.1,2.0,C ,47,11,14,96,6
