Date,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,pm10,so2,co,o3,no2
01-12-2020,29.4,70.0,0.0,2.0,C ,47,75,43,28,45
02-12-2020,29.4,70.0,,2.0,NW,51,72,43,46,48
03-12-2020,26.9,79.0,5.0,1.0,C ,42,54,43,67,68
04-12-2020,27.8,80.0,1.4,1.0,C ,46,64,50,56,52
05-12-2020,27.5,80.0,14.4,2.0,C ,31,42,46,48,34
06-12-2020,26.0,90.0,32.5,3.0,W ,35,52,46,26,34
07-12-2020,26.1,88.0,34.8,1.0,C ,25,42,44,34,38
08-12-2020,28.4,78.0,7.2,2.0,W ,37,52,44,34,39
09-12-2020,28.9,75.0,9.3,2.0,C ,34,46,44,28,42
10-12-2020,27.8,80.0,,2.0,NW,33,48,46,36,32
11-12-2020,28.1,80.0,0.4,3.0,W ,36,55,51,35,43
12-12-2020,27.7,78.0,4.8,2.0,W ,38,51,51,34,46
13-12-2020,27.0,83.0,0.0,1.0,C ,29,46,23,33,40
14-12-2020,28.0,76.0,0.0,2.0,W ,27,48,22,40,54
15-12-2020,27.7,78.0,,4.0,W ,45,75,21,31,47
16-12-2020,28.1,76.0,9.0,2.0,W ,32,56,21,28,43
17-12-2020,27.5,79.0,6.0,2.0,W ,29,46,22,39,45
18-12-2020,28.3,74.0,,1.0,C ,32,42,22,38,46
19-12-2020,28.2,74.0,,3.0,SW,39,53,22,29,39
20-12-2020,27.2,81.0,0.0,2.0,W ,38,55,23,25,39
21-12-2020,27.4,76.0,4.2,2.0,C ,25,41,21,18,33
22-12-2020,28.6,73.0,0.0,2.0,W ,40,61,24,39,45
23-12-2020,29.6,65.0,0.0,2.0,W ,68,106,26,43,53
24-12-2020,28.9,68.0,0.0,2.0,C ,52,69,28,38,62
25-12-2020,29.3,67.0,0.0,1.0,C ,39,53,23,34,31
26-12-2020,28.9,70.0,0.7,3.0,W ,37,52,26,33,46
27-12-2020,29.4,70.0,0.0,3.0,NW,44,59,26,44,48
28-12-2020,29.1,70.0,,3.0,W ,45,57,27,35,53
29-12-2020,28.3,73.0,0.0,2.0,C ,26,45,23,27,45
30-12-2020,28.0,75.0,,2.0,W ,39,40,22,21,54
ddd_car: Arah angin terbanyak (°),,,,,,41,52,25,27,64
