Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-10-2011,28.8,68.0,0.0,3.0,W 
02-10-2011,29.8,65.0,3.0,3.0,W 
03-10-2011,29.3,69.0,6.7,2.0,W 
04-10-2011,28.4,70.0,0.6,2.0,W 
05-10-2011,29.0,74.0,8888.0,3.0,N 
06-10-2011,28.8,66.0,0.0,3.0,N 
07-10-2011,29.5,69.0,0.6,3.0,E 
08-10-2011,27.0,78.0,0.0,3.0,W 
09-10-2011,29.2,72.0,15.6,2.0,SE
10-10-2011,28.7,73.0,0.0,3.0,NW
11-10-2011,29.2,71.0,8888.0,3.0,NW
12-10-2011,29.0,73.0,0.0,2.0,SW
13-10-2011,28.7,74.0,0.0,2.0,NW
14-10-2011,29.6,66.0,0.0,2.0,E 
15-10-2011,29.3,66.0,0.0,3.0,E 
16-10-2011,29.9,66.0,0.0,4.0,E 
17-10-2011,30.1,71.0,0.0,4.0,E 
18-10-2011,30.2,68.0,0.0,3.0,E 
19-10-2011,30.4,66.0,0.0,2.0,N 
20-10-2011,29.4,70.0,0.0,3.0,NW
21-10-2011,29.7,72.0,0.0,3.0,W 
22-10-2011,29.4,73.0,0.0,3.0,W 
23-10-2011,29.1,74.0,0.0,4.0,W 
24-10-2011,30.1,72.0,0.0,3.0,E 
25-10-2011,29.6,78.0,8888.0,3.0,N 
26-10-2011,28.3,75.0,0.3,3.0,SE
27-10-2011,29.7,72.0,0.0,3.0,W 
28-10-2011,28.3,77.0,21.4,3.0,W 
29-10-2011,29.0,75.0,0.0,3.0,E 
30-10-2011,29.1,76.0,10.5,3.0,E 
31-10-2011,28.6,78.0,21.4,3.0,E 
