Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-08-2011,29.5,63.0,0.0,3.0,E 
02-08-2011,28.9,67.0,0.0,3.0,E 
03-08-2011,28.9,69.0,0.0,3.0,N 
04-08-2011,28.4,71.0,1.5,2.0,N 
05-08-2011,28.4,71.0,0.0,2.0,N 
06-08-2011,28.5,70.0,0.0,3.0,E 
07-08-2011,28.2,68.0,0.0,3.0,N 
08-08-2011,28.7,72.0,0.0,3.0,N 
09-08-2011,28.8,72.0,0.0,2.0,E 
10-08-2011,29.3,70.0,0.0,2.0,E 
11-08-2011,28.9,71.0,0.0,2.0,E 
12-08-2011,29.0,73.0,0.0,3.0,E 
13-08-2011,28.6,72.0,0.0,3.0,E 
14-08-2011,29.2,72.0,0.0,3.0,E 
15-08-2011,28.7,69.0,0.0,3.0,E 
16-08-2011,28.8,70.0,8888.0,3.0,E 
17-08-2011,28.4,67.0,0.0,3.0,E 
18-08-2011,28.8,76.0,0.0,3.0,SW
19-08-2011,29.2,68.0,0.0,3.0,E 
20-08-2011,28.9,65.0,0.0,4.0,E 
21-08-2011,29.4,64.0,0.0,2.0,E 
22-08-2011,28.5,69.0,0.0,3.0,E 
23-08-2011,28.8,70.0,0.0,3.0,E 
24-08-2011,29.5,64.0,0.0,3.0,E 
25-08-2011,27.9,66.0,0.0,3.0,E 
26-08-2011,28.6,60.0,0.0,3.0,E 
27-08-2011,28.3,60.0,0.0,3.0,E 
28-08-2011,28.9,61.0,0.0,3.0,E 
29-08-2011,29.2,69.0,0.0,2.0,E 
30-08-2011,28.8,74.0,0.0,3.0,E 
31-08-2011,28.8,74.0,0.0,2.0,E 
