Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-07-2011,26.3,82.0,0.0,2.0,E 
02-07-2011,27.9,77.0,0.0,3.0,E 
03-07-2011,28.3,76.0,0.0,3.0,E 
04-07-2011,28.0,77.0,0.0,3.0,W 
05-07-2011,27.7,82.0,2.5,3.0,W 
06-07-2011,28.0,68.0,0.0,3.0,S 
07-07-2011,28.4,70.0,0.0,3.0,S 
08-07-2011,28.5,70.0,0.0,3.0,E 
09-07-2011,28.1,73.0,0.0,3.0,E 
10-07-2011,28.3,76.0,7.4,3.0,W 
11-07-2011,27.8,82.0,0.0,3.0,E 
12-07-2011,28.5,76.0,8888.0,3.0,S 
13-07-2011,28.7,77.0,0.0,4.0,E 
14-07-2011,28.9,74.0,0.0,3.0,E 
15-07-2011,28.9,76.0,0.0,3.0,W 
16-07-2011,27.9,77.0,5.0,2.0,S 
17-07-2011,28.3,76.0,0.0,3.0,E 
18-07-2011,28.4,71.0,0.0,3.0,N 
19-07-2011,28.9,72.0,0.0,3.0,W 
20-07-2011,29.1,72.0,0.0,3.0,W 
21-07-2011,28.5,74.0,0.0,3.0,W 
22-07-2011,28.7,74.0,0.0,3.0,E 
23-07-2011,28.2,74.0,0.7,3.0,E 
24-07-2011,28.6,81.0,2.5,3.0,S 
25-07-2011,28.5,76.0,0.0,3.0,W 
26-07-2011,28.0,72.0,0.0,3.0,E 
27-07-2011,28.1,70.0,8888.0,3.0,E 
28-07-2011,28.6,72.0,0.0,3.0,SE
29-07-2011,28.4,75.0,0.0,3.0,E 
30-07-2011,28.6,68.0,0.0,3.0,E 
31-07-2011,28.3,65.0,0.0,3.0,E 
