Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-03-2011,26.7,76.0,0.7,3.0,W 
02-03-2011,27.9,77.0,0.0,3.0,W 
03-03-2011,27.8,77.0,4.6,4.0,W 
04-03-2011,27.3,80.0,0.5,3.0,W 
05-03-2011,26.6,79.0,6.6,3.0,W 
06-03-2011,26.4,78.0,0.2,3.0,W 
07-03-2011,28.8,70.0,0.0,5.0,W 
08-03-2011,27.9,75.0,0.0,4.0,W 
09-03-2011,27.3,78.0,1.6,3.0,W 
10-03-2011,27.9,76.0,0.0,3.0,W 
11-03-2011,28.2,76.0,1.7,3.0,W 
12-03-2011,28.8,75.0,0.0,3.0,W 
13-03-2011,28.0,81.0,49.0,3.0,W 
14-03-2011,29.0,69.0,8888.0,4.0,W 
15-03-2011,27.9,75.0,33.7,2.0,W 
16-03-2011,27.2,80.0,22.5,3.0,W 
17-03-2011,28.3,78.0,0.0,3.0,W 
18-03-2011,28.9,74.0,3.2,3.0,SW
19-03-2011,30.8,78.0,9.7,3.0,SW
20-03-2011,28.1,81.0,6.6,3.0,W 
21-03-2011,29.1,74.0,0.0,3.0,W 
22-03-2011,28.2,74.0,0.0,4.0,W 
23-03-2011,27.6,74.0,0.0,3.0,W 
24-03-2011,26.9,76.0,4.4,3.0,W 
25-03-2011,27.9,76.0,0.0,3.0,SW
26-03-2011,27.8,75.0,0.0,4.0,W 
27-03-2011,28.6,73.0,0.0,4.0,W 
28-03-2011,27.7,74.0,0.0,5.0,W 
29-03-2011,28.1,71.0,0.8,4.0,W 
30-03-2011,27.6,74.0,1.8,3.0,W 
31-03-2011,27.5,78.0,0.1,4.0,W 
