Tanggal,Tavg,RH_avg,RR,ff_avg,ddd_car
01-06-2011,29.8,73.0,0.0,3.0,N 
02-06-2011,29.9,71.0,8888.0,3.0,S 
03-06-2011,29.4,74.0,0.0,3.0,E 
04-06-2011,29.0,76.0,0.2,3.0,E 
05-06-2011,28.2,80.0,30.6,2.0,W 
06-06-2011,28.4,80.0,0.0,3.0,N 
07-06-2011,28.9,79.0,10.0,3.0,N 
08-06-2011,28.8,79.0,2.2,2.0,E 
09-06-2011,28.6,78.0,0.0,3.0,E 
10-06-2011,29.0,72.0,0.0,2.0,E 
11-06-2011,29.0,73.0,0.0,2.0,S 
12-06-2011,29.0,72.0,0.0,3.0,S 
13-06-2011,29.1,72.0,0.0,3.0,E 
14-06-2011,28.7,73.0,2.6,3.0,SW
15-06-2011,29.0,74.0,0.0,3.0,E 
16-06-2011,29.1,64.0,0.0,3.0,E 
17-06-2011,28.7,64.0,0.0,3.0,E 
18-06-2011,27.9,64.0,0.0,3.0,E 
19-06-2011,28.5,66.0,0.0,3.0,SW
20-06-2011,28.6,69.0,0.0,2.0,E 
21-06-2011,29.1,65.0,0.0,3.0,E 
22-06-2011,28.9,68.0,0.0,3.0,S 
23-06-2011,28.9,70.0,0.0,3.0,S 
24-06-2011,28.8,73.0,0.0,3.0,E 
25-06-2011,28.6,71.0,0.0,3.0,E 
26-06-2011,28.3,70.0,0.0,3.0,E 
27-06-2011,29.4,68.0,13.0,2.0,E 
28-06-2011,27.5,83.0,0.2,3.0,W 
29-06-2011,28.3,78.0,8888.0,3.0,W 
30-06-2011,27.0,84.0,11.7,2.0,N 
